NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip_x,PoliceDistrict,Location,CrimeType,Description,FieldInterviewID,EventDate,District,Zone,OfficerAssignment,StopDescription,ActionsTaken,VehicleYear,VehicleMake,VehicleModel,VehicleStyle,VehicleColor,SubjectID,SubjectRace,SubjectGender,SubjectAge,SubjectHasPhotoID,SubjectHeight,SubjectWeight,SubjectEyeColor,SubjectHairColor,SubjectDriverLicState,CreatedDateTime,LastModifiedDateTime,Longitude,Latitude,Zip_y,BlockAddress
J4054513,64G,ARMED ROBBERY WITH GUN,2A,,,,3704879,553327,2013-10-29 19:16:00,2013-10-29 19:18:00,2013-10-29 19:21:00,2013-10-29 20:16:00,RTF,REPORT TO FOLLOW,,,044XX Werner Dr,70126.0,7,"(30.014726294595686, -89.99344325355696)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,225191,11/14/2013 09:00:00 AM,7,H,SOD,SUSPECT PERSON,,,,,,,262219.0,BLACK,MALE,20.0,No,66.0,185.0,Brown,Black,LA,11/15/2013 07:04:59 AM,,-89.99344088,30.01472853,70126.0,044XX Werner Dr
K1303913,64G,ARMED ROBBERY WITH GUN,2A,,,,3682840,543571,2013-11-10 10:16:00,2013-11-10 10:24:00,2013-11-10 10:32:00,2013-11-10 14:41:00,RTF,REPORT TO FOLLOW,,,030XX Saint Anthony Ave,70122.0,3,"(29.988591001177358, -90.06341735712044)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,226139,11/19/2013 01:00:00 PM,3,K,SOD,OTHER,Stop Results: Arrest made;Search Occurred: Yes;Legal Basises: Warrant;Evidence Seized: No,,,,,,263211.0,BLACK,MALE,24.0,No,72.0,230.0,Brown,Black,,11/21/2013 12:26:02 PM,,-90.06341691,29.98859235,70122.0,030XX Saint Anthony Ave
K2100713,64G,ARMED ROBBERY WITH GUN,2A,,,,3687638,541878,2013-11-15 23:42:00,2013-11-15 23:51:00,2013-11-15 23:57:00,2013-11-16 06:33:00,RTF,REPORT TO FOLLOW,,,025XX N Miro,,5,"(29.983788768337455, -90.04832198548785)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,225306,11/16/2013 04:52:00 AM,5,M,5th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: Yes;Search Types: Pat-down;Legal Basises: Warrant;Legal Basises: Incident to arrest;Evidence Seized: No,,,,,,262339.0,BLACK,MALE,21.0,No,69.0,130.0,Brown,Black,,11/16/2013 04:55:00 AM,,-90.04831972,29.98378964,,025XX N Miro
K2100713,64G,ARMED ROBBERY WITH GUN,2A,,,,3687638,541878,2013-11-15 23:42:00,2013-11-15 23:51:00,2013-11-15 23:57:00,2013-11-16 06:33:00,RTF,REPORT TO FOLLOW,,,025XX N Miro,,5,"(29.983788768337455, -90.04832198548785)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,225307,11/16/2013 04:52:00 AM,5,M,5th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: Yes;Search Types: Pat-down;Legal Basises: Warrant;Legal Basises: Incident to arrest;Evidence Seized: No,,,,,,262340.0,BLACK,MALE,21.0,No,69.0,130.0,Brown,Black,,11/16/2013 04:56:47 AM,,-90.04831972,29.98378964,,025XX N Miro
K2100713,64G,ARMED ROBBERY WITH GUN,2A,,,,3687638,541878,2013-11-15 23:42:00,2013-11-15 23:51:00,2013-11-15 23:57:00,2013-11-16 06:33:00,RTF,REPORT TO FOLLOW,,,025XX N Miro,,5,"(29.983788768337455, -90.04832198548785)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,225308,11/16/2013 04:56:00 AM,5,M,5th  District,CALL FOR SERVICE,Stop Results: Arrest made;Search Occurred: Yes;Search Types: Pat-down;Legal Basises: Warrant;Legal Basises: Incident to arrest,,,,,,262341.0,BLACK,MALE,18.0,No,67.0,143.0,Brown,Black,,11/16/2013 04:59:05 AM,,-90.04831972,29.98378964,,025XX N Miro
L1992213,64G,ARMED ROBBERY WITH GUN,2A,,,,3664599,537445,2013-12-15 02:06:00,2013-12-15 02:10:00,2013-12-15 02:22:00,2013-12-15 04:10:00,RTF,REPORT TO FOLLOW,,,092XX Airline Hwy,70118.0,3,"(29.97228981895582, -90.12123991787571)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,234870,02/19/2014 11:15:00 AM,3,M,SOD,OTHER,Stop Results: Arrest made;Legal Basises: Warrant,,,,,,272640.0,BLACK,MALE,18.0,No,66.0,169.0,Brown,Black,,02/19/2014 11:18:55 AM,,-90.12123814,29.97229252,70118.0,092XX Airline Hwy
L3191313,64G,ARMED ROBBERY WITH GUN,2A,,,,3683839,534169,2013-12-23 23:04:00,2013-12-23 23:06:00,2013-12-24 00:37:00,2013-12-24 02:00:00,RTF,REPORT TO FOLLOW,,,007XX Barracks St,70116.0,8,"(29.962708300823518, -90.06059170272198)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,229808,12/24/2013 06:04:00 AM,1,C,1st District,SUSPECT PERSON,Stop Results: Arrest made;Search Occurred: Yes;Search Types: Pat-down;Legal Basises: Probable cause;Evidence Seized: No,,,,,,267150.0,BLACK,MALE,59.0,Yes,69.0,145.0,Brown,Salt/Pepper,LA,12/24/2013 06:07:33 AM,,-90.06059083,29.962709499999995,70116.0,007XX Barracks St
L3804913,64G,ARMED ROBBERY WITH GUN,2A,,,,3698047,551897,2013-12-29 04:50:00,2013-12-29 04:51:00,2013-12-29 05:01:00,2013-12-29 06:53:00,RTF,REPORT TO FOLLOW,,,063XX Chef Menteur Hwy,70126.0,7,"(30.01101223213352, -90.01508091439713)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,231172,01/09/2014 11:48:00 AM,1,K,SOD,SUSPECT PERSON,,,,,,,268631.0,BLACK,MALE,27.0,No,68.0,165.0,Brown,Black,,01/09/2014 11:52:12 AM,,-90.01508050000001,30.01101226,70126.0,063XX Chef Menteur Hwy
A0263914,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3683972,535443,2014-01-02 22:14:33,,2014-01-02 22:19:47,2014-01-03 03:43:47,RTF,REPORT TO FOLLOW,N,8F02,019XX Burgundy St,70116.0,8,"(29.96620954, -90.06012588)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,230640,01/02/2014 11:20:00 PM,8,D,8th  District,SUSPECT PERSON,Stop Results: No action taken;Search Occurred: No;Evidence Seized: No,,,,,,268068.0,BLACK,MALE,17.0,Yes,72.0,130.0,Brown,Black,,01/03/2014 06:06:55 AM,,-90.06012588,29.96620954,70116.0,019XX Burgundy St
A2218114,64G,ARMED ROBBERY WITH GUN,2A,94,DISCHARGING FIREARM,2B,3687084,546638,2014-01-18 00:53:42,2014-01-18 00:54:30,2014-01-18 00:56:29,2014-01-18 04:03:49,RTF,REPORT TO FOLLOW,N,3Y03,Clover St & Franklin Ave,70122.0,3,"(29.99689617, -90.04990327)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,245273,06/06/2014 12:10:00 AM,7,D,SOD,OTHER,,,,,,,284170.0,BLACK,MALE,18.0,No,68.0,130.0,Brown,Black,LA,06/09/2014 07:22:08 AM,,-90.04990327,29.99689617,70122.0,Clover St & Franklin Ave
A2824514,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3676550,526220,2014-01-22 20:13:24,2014-01-22 20:13:38,2014-01-22 20:13:24,2014-01-22 23:49:02,RTF,REPORT TO FOLLOW,Y,6H01,Saint Andrew St & S Liberty St,,6,"(29.94107271, -90.08388081)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,282913,01/24/2015 02:44:00 AM,6,A,Traffic,TRAFFIC VIOLATION,,2010.0,FORD,FOCUS,FOUR DOOR,BLUE,325466.0,WHITE,FEMALE,58.0,Yes,63.0,120.0,Blue,Grey/Silver,,01/24/2015 08:19:07 AM,,-90.08388081,29.94107271,,Saint Andrew St & S Liberty St
A3003414,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3682473,540138,2014-01-24 08:48:09,2014-01-24 08:50:51,2014-01-24 08:58:57,2014-01-24 10:58:37,RTF,REPORT TO FOLLOW,N,5K02,019XX N Miro St,70119.0,5,"(29.97916402, -90.06469546)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,232754,01/24/2014 08:57:00 AM,1,A,1st District,CITIZEN CONTACT,Stop Results: No action taken;Search Occurred: No;Evidence Seized: No,,,,,,270318.0,BLACK,MALE,19.0,Yes,71.0,168.0,Brown,Brown,LA,01/24/2014 01:57:53 PM,,-90.06469546,29.97916402,70119.0,019XX N Miro St
B0624914,64G,ARMED ROBBERY WITH GUN,2A,35,SIMPLE BATTERY,2A,3681115,537143,2014-02-05 22:29:07,2014-02-05 22:30:08,2014-02-05 22:35:17,2014-02-06 03:27:11,RTF,REPORT TO FOLLOW,N,1B01,017XX Kerlerec St,70116.0,1,"(29.97096880, -90.06908741)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,233766,02/06/2014 01:41:00 AM,1,J,1st District,SUSPECT PERSON,Stop Results: No action taken,,,,,,271415.0,BLACK,MALE,25.0,Yes,67.0,115.0,Brown,Brown,LA,02/06/2014 01:44:27 AM,,-90.06908741,29.9709688,70116.0,017XX Kerlerec St
B0624914,64G,ARMED ROBBERY WITH GUN,2A,35,SIMPLE BATTERY,2A,3681115,537143,2014-02-05 22:29:07,2014-02-05 22:30:08,2014-02-05 22:35:17,2014-02-06 03:27:11,RTF,REPORT TO FOLLOW,N,1B01,017XX Kerlerec St,70116.0,1,"(29.97096880, -90.06908741)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,233898,02/07/2014 01:03:00 PM,6,B,SOD,OTHER,,,,,,,271556.0,BLACK,MALE,19.0,No,69.0,145.0,Brown,Black,,02/07/2014 01:13:42 PM,,-90.06908741,29.9709688,70116.0,017XX Kerlerec St
B1274914,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3679230,528320,2014-02-10 20:39:45,,2014-02-10 20:39:45,2014-02-10 20:48:26,RTF,REPORT TO FOLLOW,Y,8H03,Okeefe Ave & Julia St,70113.0,8,"(29.94676694, -90.07534739)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,234566,02/15/2014 04:56:00 PM,7,G,SOD,OTHER,Stop Results: Arrest made;Legal Basises: Warrant,,,,,,272297.0,BLACK,MALE,13.0,No,61.0,110.0,Brown,Black,,02/15/2014 05:08:40 PM,,-90.07534739,29.94676694,70113.0,Okeefe Ave & Julia St
B1274914,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3679230,528320,2014-02-10 20:39:45,,2014-02-10 20:39:45,2014-02-10 20:48:26,RTF,REPORT TO FOLLOW,Y,8H03,Okeefe Ave & Julia St,70113.0,8,"(29.94676694, -90.07534739)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,234567,02/15/2014 04:56:00 PM,7,G,SOD,OTHER,Stop Results: Arrest made;Legal Basises: Warrant,,,,,,272298.0,BLACK,MALE,13.0,No,61.0,110.0,Brown,Black,,02/15/2014 05:11:26 PM,,-90.07534739,29.94676694,70113.0,Okeefe Ave & Julia St
B1274914,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3679230,528320,2014-02-10 20:39:45,,2014-02-10 20:39:45,2014-02-10 20:48:26,RTF,REPORT TO FOLLOW,Y,8H03,Okeefe Ave & Julia St,70113.0,8,"(29.94676694, -90.07534739)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,234569,02/15/2014 05:11:00 PM,6,H,SOD,OTHER,,,,,,,272300.0,BLACK,MALE,13.0,No,71.0,165.0,Brown,Black,,02/15/2014 05:19:34 PM,,-90.07534739,29.94676694,70113.0,Okeefe Ave & Julia St
B1274914,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3679230,528320,2014-02-10 20:39:45,,2014-02-10 20:39:45,2014-02-10 20:48:26,RTF,REPORT TO FOLLOW,Y,8H03,Okeefe Ave & Julia St,70113.0,8,"(29.94676694, -90.07534739)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,234571,02/15/2014 05:19:00 PM,6,H,SOD,OTHER,,,,,,,272302.0,BLACK,FEMALE,15.0,No,64.0,140.0,Brown,Black,,02/15/2014 05:24:53 PM,,-90.07534739,29.94676694,70113.0,Okeefe Ave & Julia St
B1274914,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3679230,528320,2014-02-10 20:39:45,,2014-02-10 20:39:45,2014-02-10 20:48:26,RTF,REPORT TO FOLLOW,Y,8H03,Okeefe Ave & Julia St,70113.0,8,"(29.94676694, -90.07534739)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,234572,02/15/2014 05:24:00 PM,6,H,SOD,OTHER,,,,,,,272303.0,BLACK,MALE,16.0,No,71.0,165.0,Brown,Black,,02/15/2014 05:30:34 PM,,-90.07534739,29.94676694,70113.0,Okeefe Ave & Julia St
B1783814,64G,ARMED ROBBERY WITH GUN,2A,64J,CARJACKING,2A,3685945,549103,2014-02-14 19:46:47,2014-02-14 18:47:53,2014-02-14 18:55:33,2014-02-14 20:37:51,RTF,REPORT TO FOLLOW,N,3T01,044XX Arts St,70122.0,3,"(30.00370883, -90.05341243)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,298616,04/29/2015 04:03:00 PM,1,E,1st District,SUSPECT PERSON,,,,,,,342740.0,BLACK,MALE,28.0,Yes,67.0,126.0,Brown,Black,LA,04/29/2015 04:09:23 PM,,-90.05341243,30.00370883,70122.0,044XX Arts St
B3211814,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3686714,529467,2014-02-25 10:37:31,2014-02-25 10:38:41,2014-02-25 10:47:00,2014-02-25 12:16:50,RTF,REPORT TO FOLLOW,N,4F02,006XX Seguin St,70114.0,4,"(29.94969205, -90.05167668)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,235425,02/25/2014 10:38:00 AM,4,A,4th  District,SUSPECT VEHICLE,Stop Results: No action taken;Search Occurred: No;Legal Basises: Probable cause;Evidence Seized: No,2004.0,JEEP,LIBERTY,FOUR DOOR,BLACK,273243.0,BLACK,FEMALE,40.0,Yes,66.0,150.0,Brown,Brown,LA,02/25/2014 12:07:20 PM,,-90.05167668,29.94969205,70114.0,006XX Seguin St
C2151014,64G,ARMED ROBBERY WITH GUN,2A,21,COMPLAINT OTHER,1H,3695506,557580,2014-03-17 09:46:14,2014-03-17 11:12:16,2014-03-17 09:46:14,2014-03-17 14:24:08,RTF,REPORT TO FOLLOW,Y,7D02,Morrison Rd & W Laverne St,70126.0,7,"(30.02671966, -90.02290058)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,268573,10/28/2014 10:19:00 AM,5,D,SOD,OTHER,,,,,,,309564.0,BLACK,FEMALE,18.0,No,63.0,200.0,Brown,Black,,10/28/2014 10:25:18 AM,,-90.02290058,30.02671966,70126.0,Morrison Rd & W Laverne St
C3446314,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3669525,541007,2014-03-26 20:49:42,2014-03-26 20:50:41,2014-03-26 20:53:11,2014-03-26 22:49:32,RTF,REPORT TO FOLLOW,N,3H01,Conti St & N Bernadotte St,70119.0,3,"(29.98194248, -90.10555983)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,237730,03/26/2014 09:31:00 PM,3,H,3rd  District,SUSPECT PERSON,Stop Results: No action taken,,,,,,275781.0,BLACK,MALE,23.0,Yes,66.0,140.0,Brown,Black,,03/26/2014 09:39:07 PM,,-90.10555983,29.98194248,70119.0,Conti St & N Bernadotte St
D0984214,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3671359,538753,2014-04-08 09:51:18,2014-04-08 09:51:44,2014-04-08 09:54:25,2014-04-08 11:58:27,RTF,REPORT TO FOLLOW,N,3H01,002XX N Carrollton Ave,70119.0,3,"(29.97568925, -90.09984591)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,238823,04/08/2014 10:18:00 AM,3,H,3rd  District,SUSPECT PERSON,Stop Results: No action taken;Subject Type: Pedestrian;Search Occurred: Yes;Search Types: Pat-down;Legal Basises: Consent to search;Evidence Seized: No,,,,,,277012.0,BLACK,MALE,21.0,Yes,64.0,125.0,Brown,Black,LA,04/08/2014 10:29:32 AM,,-90.09984591,29.97568925,70119.0,002XX N Carrollton Ave
E3146614,64G,ARMED ROBBERY WITH GUN,2A,64J,CARJACKING,2A,3688834,547768,2014-05-23 13:31:32,2014-05-23 13:32:05,2014-05-23 13:36:52,2014-05-23 15:04:34,RTF,REPORT TO FOLLOW,N,3U01,028XX Powhatan St,70126.0,3,"(29.99994834, -90.04433456)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,244837,06/06/2014 12:20:00 AM,7,D,7th  District,CALL FOR SERVICE,,2013.0,FORD,ESCAPE,SPORTS UTILITY,BLUE,283695.0,BLACK,FEMALE,41.0,Yes,65.0,180.0,Brown,Brown,LA,06/06/2014 12:26:26 AM,,-90.04433456,29.99994834,70126.0,028XX Powhatan St
E4243514,64G,ARMED ROBBERY WITH GUN,2A,21,COMPLAINT OTHER,1H,3685358,537073,2014-05-31 19:45:05,2014-05-31 20:58:12,2014-05-31 19:45:05,2014-05-31 20:59:05,RTF,REPORT TO FOLLOW,Y,5B02,Marigny St & Urquhart St,,5,"(29.97064746, -90.05569159)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,246114,06/15/2014 09:20:00 PM,1,C,SOD,SUSPECT PERSON,,,,,,,285115.0,BLACK,MALE,17.0,No,66.0,128.0,Brown,Black,,06/15/2014 09:25:52 PM,,-90.05569159,29.97064746,,Marigny St & Urquhart St
E4243514,64G,ARMED ROBBERY WITH GUN,2A,21,COMPLAINT OTHER,1H,3685358,537073,2014-05-31 19:45:05,2014-05-31 20:58:12,2014-05-31 19:45:05,2014-05-31 20:59:05,RTF,REPORT TO FOLLOW,Y,5B02,Marigny St & Urquhart St,,5,"(29.97064746, -90.05569159)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,246129,06/14/2014 01:49:00 AM,1,K,SOD,OTHER,,,,,,,285134.0,BLACK,MALE,17.0,No,67.0,140.0,Brown,Black,,06/16/2014 02:00:06 AM,06/16/2014 02:22:29 AM,-90.05569159,29.97064746,,Marigny St & Urquhart St
F1492114,64G,ARMED ROBBERY WITH GUN,1A,64G,ARMED ROBBERY WITH GUN,2A,3678502,519818,2014-06-11 21:28:34,2014-06-11 21:29:49,2014-06-11 21:34:20,2014-06-12 01:29:02,RTF,REPORT TO FOLLOW,N,6A05,006XX 3rd St,70130.0,6,"(29.92341022, -90.07793925)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,254611,08/13/2014 09:30:00 PM,4,H,4th  District,CALL FOR SERVICE,,,,,,,294447.0,BLACK,MALE,17.0,No,68.0,135.0,Brown,Brown,,08/13/2014 09:35:11 PM,,-90.07793925,29.92341022,70130.0,006XX 3rd St
F1672614,64G,ARMED ROBBERY WITH GUN,1A,64G,ARMED ROBBERY WITH GUN,2A,3683865,534782,2014-06-13 04:42:45,2014-06-13 04:44:43,2014-06-13 04:49:48,2014-06-13 06:29:16,RTF,REPORT TO FOLLOW,N,8F02,014XX Blk Bourbon St,70116.0,8,"(29.96439411, -90.06048500)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,259579,09/05/2014 11:40:00 PM,3,Q,SOD,OTHER,,,,,,,299636.0,BLACK,MALE,31.0,No,74.0,190.0,Brown,Black,LA,09/07/2014 07:52:32 PM,09/07/2014 07:52:52 PM,-90.060485,29.96439411,70116.0,014XX Bourbon St
F3774814,64G,ARMED ROBBERY WITH GUN,1A,103,DISTURBANCE (OTHER),2A,3693356,545049,2014-06-28 21:20:47,2014-06-28 21:21:30,2014-06-28 21:27:15,2014-06-28 23:15:20,RTF,REPORT TO FOLLOW,N,5Q02,035XX Ursula Spencer Way,70126.0,5,"(29.99233186, -90.03014555)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,248730,07/03/2014 01:40:00 PM,6,U,SOD,OTHER,,,,,,,288021.0,BLACK,MALE,18.0,No,72.0,175.0,Brown,Black,LA,07/05/2014 05:41:50 PM,,-90.03014555,29.99233186,70126.0,035XX Ursula Spencer Way
G2775314,64G,ARMED ROBBERY WITH GUN,2A,103F,FIGHT,2B,3690088,534144,2014-07-21 21:55:19,2014-07-21 21:56:52,2014-07-21 22:00:47,2014-07-22 02:59:12,RTF,REPORT TO FOLLOW,N,5D01,Gallier St & Royal St,70117.0,5,"(29.96244895, -90.04085679)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,250774,07/21/2014 11:28:00 PM,5,C,5th  District,TRAFFIC VIOLATION,,2002.0,VOLKSWAGEN (VW),OTHER,FOUR DOOR,SILVER,290264.0,BLACK,MALE,31.0,No,70.0,190.0,Brown,Black,LA,07/21/2014 11:31:01 PM,,-90.04085679,29.96244895,70117.0,Gallier St & Royal St
H3575314,64G,ARMED ROBBERY WITH GUN,2A,64J,CARJACKING,2A,3662391,535521,2014-08-28 04:04:55,2014-08-28 04:05:46,2014-08-28 04:06:24,2014-08-28 06:14:24,RTF,REPORT TO FOLLOW,N,2S01,027XX Monticello Ave,70118.0,2,"(29.96706546, -90.12827650)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,260562,09/12/2014 07:41:00 PM,2,R,2nd  District,SUSPECT PERSON,,,,,,,300692.0,BLACK,MALE,19.0,No,66.0,140.0,Brown,Black,,09/12/2014 07:45:22 PM,,-90.1282765,29.96706546,70118.0,027XX Monticello Ave
H3816514,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3715649,556150,2014-08-29 21:17:41,2014-08-29 21:19:25,2014-08-29 21:29:43,2014-08-30 02:40:49,RTF,REPORT TO FOLLOW,N,7J03,Papania Dr & Dreux Ave,70127.0,7,"(30.02213774, -89.95930656)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,258539,08/29/2014 09:17:00 PM,7,J,7th  District,SUSPECT PERSON,,,,,,,298502.0,BLACK,MALE,18.0,No,68.0,140.0,Brown,Black,,09/02/2014 12:51:05 PM,,-89.95930656,30.02213774,70127.0,Papania Dr & Dreux Ave
H3816514,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3715649,556150,2014-08-29 21:17:41,2014-08-29 21:19:25,2014-08-29 21:29:43,2014-08-30 02:40:49,RTF,REPORT TO FOLLOW,N,7J03,Papania Dr & Dreux Ave,70127.0,7,"(30.02213774, -89.95930656)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,258540,08/29/2014 09:17:00 PM,7,J,7th  District,SUSPECT PERSON,,,,,,,298503.0,BLACK,MALE,18.0,No,67.0,130.0,Brown,Black,,09/02/2014 12:54:12 PM,,-89.95930656,30.02213774,70127.0,Papania Dr & Dreux Ave
H4047114,64G,ARMED ROBBERY WITH GUN,2A,34S,AGGRAVATED BATTERY BY SHOOTING,1A,3674410,523280,2014-08-31 18:05:44,2014-08-31 18:10:32,2014-08-31 18:12:07,2014-08-31 21:05:19,RTF,REPORT TO FOLLOW,N,6F02,020XX 7th St,70115.0,6,"(29.93305259, -90.09073939)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,259896,09/09/2014 04:18:00 PM,6,I,6th  District,SUSPECT PERSON,,,,,,,299984.0,BLACK,FEMALE,25.0,No,66.0,140.0,Brown,Black,,09/09/2014 04:21:47 PM,,-90.09073939,29.93305259,70115.0,020XX 7th St
I0986114,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3673394,527033,2014-09-08 16:51:08,2014-09-08 16:52:55,2014-09-08 16:54:56,2014-09-08 19:03:07,RTF,REPORT TO FOLLOW,N,6K01,026XX S Claiborne Ave,70125.0,6,"(29.94340350, -90.09381745)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,260742,09/08/2014 07:25:00 PM,6,H,6th  District,SUSPECT PERSON,,,,,,,300889.0,BLACK,MALE,17.0,No,65.0,125.0,Brown,Black,,09/13/2014 07:27:04 PM,,-90.09381745,29.9434035,70125.0,026XX S Claiborne Ave
I1205014,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3700674,518553,2014-09-10 10:18:32,2014-09-10 10:18:55,2014-09-10 10:23:20,2014-09-10 14:53:44,RTF,REPORT TO FOLLOW,N,4D01,034XX Kabel Dr,70131.0,4,"(29.91924670, -90.00799759)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,260318,09/11/2014 05:32:00 PM,4,B,4th  District,SUSPECT PERSON,,,,,,,300435.0,BLACK,MALE,22.0,No,67.0,130.0,Brown,Black,,09/11/2014 05:44:05 PM,,-90.00799759,29.919246700000002,70131.0,034XX Kabel Dr
I1205014,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3700674,518553,2014-09-10 10:18:32,2014-09-10 10:18:55,2014-09-10 10:23:20,2014-09-10 14:53:44,RTF,REPORT TO FOLLOW,N,4D01,034XX Kabel Dr,70131.0,4,"(29.91924670, -90.00799759)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,260318,09/11/2014 05:32:00 PM,4,B,4th  District,SUSPECT PERSON,,,,,,,300436.0,BLACK,MALE,20.0,No,67.0,160.0,Brown,Black,,09/11/2014 05:44:05 PM,,-90.00799759,29.919246700000002,70131.0,034XX Kabel Dr
I1914714,64G,ARMED ROBBERY WITH GUN,2A,21,COMPLAINT OTHER,2A,3664829,537188,2014-09-15 16:24:09,2014-09-15 16:26:37,2014-09-15 16:38:15,2014-09-15 17:52:59,RTF,REPORT TO FOLLOW,N,3A01,092XX Airline Hwy,70118.0,3,"(29.97157800, -90.12052071)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,261030,09/15/2014 05:02:00 PM,3,A,6th  District,SUSPECT PERSON,,,,,,,301201.0,BLACK,MALE,33.0,No,73.0,152.0,Brown,Black,MS,09/15/2014 05:08:11 PM,,-90.12052071,29.971578000000004,70118.0,092XX Airline Hwy
I2059714,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3695975,554827,2014-09-16 17:42:08,2014-09-16 17:43:26,2014-09-16 17:46:32,2014-09-16 21:27:31,RTF,REPORT TO FOLLOW,N,7D01,060XX Downman Rd,70126.0,7,"(30.01913647, -90.02151896)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,261680,09/16/2014 05:42:00 PM,7,C,7th  District,CALL FOR SERVICE,,,,,,,301910.0,BLACK,MALE,18.0,No,72.0,210.0,Brown,Black,,09/18/2014 03:24:45 PM,,-90.02151896,30.01913647,70126.0,060XX Downman Rd
I2059714,64G,ARMED ROBBERY WITH GUN,2A,64G,ARMED ROBBERY WITH GUN,2A,3695975,554827,2014-09-16 17:42:08,2014-09-16 17:43:26,2014-09-16 17:46:32,2014-09-16 21:27:31,RTF,REPORT TO FOLLOW,N,7D01,060XX Downman Rd,70126.0,7,"(30.01913647, -90.02151896)",VIOLENT CRIME,ARMED ROBBERY WITH GUN,261680,09/16/2014 05:42:00 PM,7,C,7th  District,CALL FOR SERVICE,,,,,,,301911.0,BLACK,MALE,17.0,No,69.0,160.0,Brown,Black,,09/18/2014 03:24:45 PM,,-90.02151896,30.01913647,70126.0,060XX Downman Rd
