,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
89022,I0324415,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681046,531077,09/03/2015 12:37:28 PM,,09/03/2015 12:37:28 PM,09/03/2015 12:57:28 PM,NAT,Necessary Action Taken,Y,8D01,001XX Blk Bourbon St,70112.0,8,"(29.95429312, -90.06951929)",OTHER CFS
89232,I0386815,35,SIMPLE BATTERY,1D,35D,SIMPLE BATTERY DOMESTIC,2B,3692085,537140,09/03/2015 09:09:05 PM,,09/03/2015 09:09:05 PM,09/03/2015 10:47:05 PM,RTF,REPORT TO FOLLOW,Y,5D03,039XX N Claiborne Ave,70117.0,5,"(29.97062433, -90.03444536)",OTHER CFS
89635,I0516615,103,DISTURBANCE (OTHER),1A,103D,DOMESTIC DISTURBANCE,2B,3695289,526605,09/04/2015 09:14:14 PM,,09/04/2015 09:14:14 PM,09/04/2015 09:38:37 PM,RTF,REPORT TO FOLLOW,Y,4H02,030XX General Meyer Ave,70114.0,4,"(29.94155596, -90.02470403)",OTHER CFS
89770,I0550115,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3681431,559164,09/05/2015 02:39:50 AM,,09/05/2015 02:39:50 AM,09/05/2015 03:52:38 AM,NAT,Necessary Action Taken,Y,3S02,020XX Lakeshore Dr,70122.0,3,"(30.03151157, -90.06732134)",OTHER CFS
89802,I0558415,103,DISTURBANCE (OTHER),1A,24,MEDICAL,2B,3681459,531562,09/05/2015 05:55:15 AM,,09/05/2015 05:55:15 AM,09/05/2015 06:30:57 AM,NAT,Necessary Action Taken,Y,8D04,003XX Bourbon St,70130.0,8,"(29.95561326, -90.06819767)",OTHER CFS
89989,I0656015,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3681815,532087,09/05/2015 10:30:01 PM,09/05/2015 10:30:20 PM,09/05/2015 10:30:01 PM,09/05/2015 10:43:31 PM,NAT,Necessary Action Taken,Y,8D05,St Louis St & Bourbon St,70112.0,8,"(29.95704650, -90.06705427)",OTHER CFS
90016,I0666415,29S,SUICIDE,1B,24,MEDICAL,2B,37369000,3513814,09/06/2015 12:30:53 AM,09/06/2015 12:32:56 AM,09/06/2015 12:30:53 AM,09/06/2015 03:12:27 AM,RTF,REPORT TO FOLLOW,Y,8E01,009XX Burgundy St,70116.0,8,"(0, 0)",OTHER CFS
90017,I0666415,29S,SUICIDE,1B,24,MEDICAL,2B,37369000,3513814,09/06/2015 12:30:53 AM,09/06/2015 12:32:56 AM,09/06/2015 12:30:53 AM,09/06/2015 03:12:27 AM,RTF,REPORT TO FOLLOW,Y,8E01,009XX Burgundy St,70116.0,8,"(0, 0)",OTHER CFS
90036,I0673915,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3681380,531514,09/06/2015 01:52:11 AM,,09/06/2015 01:52:11 AM,09/06/2015 02:26:43 AM,NAT,Necessary Action Taken,Y,8D04,Bienville St & Bourbon St,70112.0,8,"(29.95548305, -90.06844659)",OTHER CFS
90085,I0688715,35,SIMPLE BATTERY,1D,103F,FIGHT,2B,3681217,530712,09/06/2015 05:43:03 AM,09/06/2015 05:45:25 AM,09/06/2015 05:43:03 AM,09/06/2015 08:31:47 AM,RTF,REPORT TO FOLLOW,Y,8C01,Canal St & Royal St,70130.0,8,"(29.95328334, -90.06899207)",OTHER CFS
90307,I0787915,35,SIMPLE BATTERY,1D,103F,FIGHT,2B,3682301,527506,09/07/2015 01:40:14 AM,09/07/2015 01:40:26 AM,09/07/2015 01:40:14 AM,09/07/2015 03:03:29 AM,RTF,REPORT TO FOLLOW,Y,8A01,008XX S Peters St,70130.0,8,"(29.94443545, -90.06568005)",OTHER CFS
90329,I0793915,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3681800,532063,09/07/2015 03:27:56 AM,09/07/2015 03:29:08 AM,09/07/2015 03:27:56 AM,09/07/2015 03:35:46 AM,NAT,Necessary Action Taken,Y,8D05,008XX Saint Louis St,70112.0,8,"(29.95698052, -90.06710355)",OTHER CFS
90342,I0798015,29U,UNCLASSIFIED DEATH,1B,103F,FIGHT,2B,3682543,532985,09/07/2015 04:25:51 AM,09/07/2015 04:27:00 AM,09/07/2015 04:25:51 AM,09/07/2015 06:48:45 AM,RTF,REPORT TO FOLLOW,Y,8E01,008XX Bourbon St,70116.0,8,"(29.95949418, -90.06472345)",OTHER CFS
90936,I1011715,65,SIMPLE ROBBERY,1B,24,MEDICAL,2B,3675431,525515,09/08/2015 09:20:26 PM,09/08/2015 09:33:22 PM,09/08/2015 09:20:26 PM,09/09/2015 12:56:59 AM,RTF,REPORT TO FOLLOW,Y,6F02,1st St & Simon Bolivar Ave,70113.0,6,"(29.93916934, -90.08743736)",VIOLENT CRIME
90937,I1011715,65,SIMPLE ROBBERY,1B,24,MEDICAL,2B,3675431,525515,09/08/2015 09:20:26 PM,09/08/2015 09:33:22 PM,09/08/2015 09:20:26 PM,09/09/2015 12:56:59 AM,RTF,REPORT TO FOLLOW,Y,6F02,1st St & Simon Bolivar Ave,70113.0,6,"(29.93916934, -90.08743736)",VIOLENT CRIME
91022,I1032315,21,COMPLAINT OTHER,1H,103F,FIGHT,2B,3681599,531804,09/09/2015 01:47:02 AM,,09/09/2015 01:47:02 AM,09/09/2015 02:29:55 AM,NAT,Necessary Action Taken,Y,8D05,Bourbon St & Conti St,70112.0,8,"(29.95627481, -90.06774648)",OTHER CFS
91194,I1106015,37,AGGRAVATED ASSAULT,1C,94,DISCHARGING FIREARM,2B,3679060,527019,09/09/2015 03:55:03 PM,,09/09/2015 03:55:03 PM,09/09/2015 04:46:13 PM,RTF,REPORT TO FOLLOW,Y,6G03,Baronne St & Calliope St,70113.0,6,"(29.94319431, -90.07593059)",VIOLENT CRIME
92725,I1616915,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3681428,531528,09/13/2015 10:54:44 PM,09/13/2015 10:54:58 PM,09/13/2015 10:54:44 PM,09/14/2015 01:36:52 AM,NAT,Necessary Action Taken,Y,8D04,003XX Bourbon St,70130.0,8,"(29.95552048, -90.06829592)",OTHER CFS
92947,I1699915,103D,DOMESTIC DISTURBANCE,1A,103D,DOMESTIC DISTURBANCE,2B,3696421,533775,09/14/2015 04:34:24 PM,09/14/2015 04:34:35 PM,09/14/2015 04:34:24 PM,09/15/2015 02:16:02 AM,UNF,UNFOUNDED,Y,5E01,010XX Lizardi St,70117.0,5,"(29.96123529, -90.02087095)",OTHER CFS
92994,I1718215,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3666967,550813,09/14/2015 06:39:09 PM,09/14/2015 06:39:14 PM,09/14/2015 06:39:09 PM,09/14/2015 08:20:29 PM,NAT,Necessary Action Taken,Y,3F01,Catina St & Lane St,70124.0,3,"(30.00897863, -90.11330870)",OTHER CFS
93147,I1759615,65,SIMPLE ROBBERY,1B,107,SUSPICIOUS PERSON,2A,3680877,531445,09/15/2015 04:34:54 AM,09/15/2015 04:34:59 AM,09/15/2015 04:34:54 AM,09/15/2015 09:12:55 AM,RTF,REPORT TO FOLLOW,Y,8D02,Dauphine St & Iberville St,70112.0,8,"(29.95530969, -90.07003885)",VIOLENT CRIME
93148,I1759615,65,SIMPLE ROBBERY,1B,107,SUSPICIOUS PERSON,2A,3680877,531445,09/15/2015 04:34:54 AM,09/15/2015 04:34:59 AM,09/15/2015 04:34:54 AM,09/15/2015 09:12:55 AM,RTF,REPORT TO FOLLOW,Y,8D02,Dauphine St & Iberville St,70112.0,8,"(29.95530969, -90.07003885)",VIOLENT CRIME
93263,I1803915,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3668756,523834,09/15/2015 01:53:17 PM,,09/15/2015 01:53:17 PM,09/15/2015 02:10:32 PM,NAT,Necessary Action Taken,Y,2I03,050XX Freret St,70115.0,2,"(29.93474479, -90.10857009)",OTHER CFS
93950,I2013715,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3674909,535500,09/17/2015 12:46:17 AM,09/17/2015 12:46:24 AM,09/17/2015 12:46:17 AM,09/17/2015 12:52:14 AM,NAT,Necessary Action Taken,Y,1M05,Canal St & N White St,70119.0,1,"(29.96664052, -90.08874359)",OTHER CFS
94669,I2203015,29,DEATH,1B,24,MEDICAL,2B,3678809,546607,09/18/2015 12:56:33 PM,09/18/2015 02:17:34 PM,09/18/2015 12:56:33 PM,09/18/2015 02:50:38 PM,RTF,REPORT TO FOLLOW,Y,3M03,039XX Gibson St,70122.0,3,"(29.99706119, -90.07604240)",OTHER CFS
94906,I2289115,21,COMPLAINT OTHER,1H,34,AGGRAVATED BATTERY,2B,3682934,533560,09/19/2015 02:17:19 AM,09/19/2015 02:17:30 AM,09/19/2015 02:17:19 AM,09/19/2015 02:23:47 AM,NAT,Necessary Action Taken,Y,8E01,Saint Philip St & Bourbon St,70116.0,8,"(29.96106389, -90.06347069)",OTHER CFS
94913,I2290815,103,DISTURBANCE (OTHER),1A,24,MEDICAL,2B,3681203,531245,09/19/2015 03:00:36 AM,,09/19/2015 03:00:36 AM,09/19/2015 03:27:39 AM,NAT,Necessary Action Taken,Y,8D04,002XX Bourbon St,70112.0,8,"(29.95474947, -90.06901483)",OTHER CFS
95461,I2482715,35D,SIMPLE BATTERY DOMESTIC,1A,35D,SIMPLE BATTERY DOMESTIC,2B,3671544,525501,09/20/2015 06:10:06 PM,09/20/2015 06:11:14 PM,09/20/2015 06:10:06 PM,09/21/2015 01:48:23 AM,RTF,REPORT TO FOLLOW,Y,2O01,028XX General Taylor St,70115.0,2,"(29.93924506, -90.09971139)",OTHER CFS
95476,I2486915,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3680513,532172,09/20/2015 07:00:44 PM,,09/20/2015 07:00:44 PM,09/20/2015 10:08:55 PM,NAT,Necessary Action Taken,Y,8D02,Bienville St & N Rampart St,70112.0,8,"(29.95732109, -90.07116135)",OTHER CFS
95537,I2506715,20I,AUTO ACCIDENT WITH INJURY,1A,20I,AUTO ACCIDENT WITH INJURY,2B,3675153,529609,09/20/2015 10:14:18 PM,09/21/2015 12:10:01 AM,09/20/2015 10:14:18 PM,09/21/2015 02:36:36 AM,RTF,REPORT TO FOLLOW,Y,6L01,S Roman St & Earhart Blvd,70125.0,6,"(29.95043278, -90.08817601)",OTHER CFS
95613,I2524615,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681094,531733,09/21/2015 02:26:48 AM,09/21/2015 02:27:19 AM,09/21/2015 02:26:48 AM,09/21/2015 04:10:19 AM,NAT,Necessary Action Taken,Y,8D02,Dauphine St & Bienville St,70112.0,8,"(29.95609557, -90.06934424)",OTHER CFS
95790,I2579515,966,DRUG VIOLATIONS,1G,107,SUSPICIOUS PERSON,2A,3680010,531513,09/21/2015 02:42:39 PM,,09/21/2015 02:42:39 PM,09/21/2015 03:09:27 PM,RTF,REPORT TO FOLLOW,Y,8I02,S Rampart St & Canal St,70112.0,8,"(29.95552238, -90.07277480)",OTHER CFS
96405,I2752815,21,COMPLAINT OTHER,1H,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3682414,525698,09/22/2015 08:56:19 PM,,09/22/2015 08:56:19 PM,09/22/2015 09:15:05 PM,NAT,Necessary Action Taken,Y,8A01,011XX S Peters St,70130.0,8,"(29.93946169, -90.06538653)",OTHER CFS
96872,I2894615,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3670300,521976,09/23/2015 10:44:22 PM,09/23/2015 10:45:14 PM,09/23/2015 10:44:22 PM,09/23/2015 10:56:08 PM,NAT,Necessary Action Taken,Y,2I02,019XX Jena St,70115.0,2,"(29.92958809, -90.10375659)",OTHER CFS
97191,I2975715,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3681011,530493,09/24/2015 03:08:31 PM,09/24/2015 03:08:56 PM,09/24/2015 03:08:31 PM,09/24/2015 04:13:31 PM,NAT,Necessary Action Taken,Y,8I01,001XX Saint Charles Ave,70130.0,8,"(29.95268824, -90.06964730)",OTHER CFS
97298,I3006415,35,SIMPLE BATTERY,1D,34,AGGRAVATED BATTERY,2B,3677880,527054,09/24/2015 07:21:13 PM,,09/24/2015 07:21:13 PM,09/24/2015 08:23:40 PM,RTF,REPORT TO FOLLOW,Y,6H03,013XX S Saratoga St,70113.0,6,"(29.94332511, -90.07965467)",OTHER CFS
97351,I3021915,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3681209,531237,09/24/2015 10:10:32 PM,09/24/2015 10:10:44 PM,09/24/2015 10:10:32 PM,09/24/2015 10:17:04 PM,NAT,Necessary Action Taken,Y,8D04,002XX Bourbon St,70130.0,8,"(29.95472868, -90.06899671)",OTHER CFS
97710,I3128015,21,COMPLAINT OTHER,1H,103F,FIGHT,2B,3681256,531290,09/25/2015 07:04:30 PM,09/25/2015 07:05:05 PM,09/25/2015 07:04:30 PM,09/25/2015 07:23:27 PM,NAT,Necessary Action Taken,Y,8D04,002XX Bourbon St,70130.0,8,"(29.95487125, -90.06884600)",OTHER CFS
97819,I3160315,58,RETURN FOR ADDITIONAL INFO,1G,35D,SIMPLE BATTERY DOMESTIC,2B,3683189,540234,09/26/2015 12:08:04 AM,09/26/2015 12:08:16 AM,09/26/2015 12:08:04 AM,09/26/2015 02:42:16 AM,NAT,Necessary Action Taken,Y,5K02,St Anthony St & N Miro St,70119.0,5,"(29.97940751, -90.06243184)",OTHER CFS
97904,I3180815,35,SIMPLE BATTERY,1D,24,MEDICAL,2B,3680937,532736,09/26/2015 05:40:41 AM,,09/26/2015 05:40:41 AM,09/26/2015 06:45:03 AM,RTF,REPORT TO FOLLOW,Y,8D03,N Rampart St & Saint Louis St,70112.0,8,"(29.95885739, -90.06980338)",OTHER CFS
98687,I3477915,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3682618,532549,09/28/2015 08:36:44 PM,09/28/2015 08:37:01 PM,09/28/2015 08:36:44 PM,09/28/2015 08:41:40 PM,NAT,Necessary Action Taken,Y,8D06,Pirates Aly & Royal St,70116.0,8,"(29.95829383, -90.06450355)",OTHER CFS
98757,I3495415,103,DISTURBANCE (OTHER),1A,103D,DOMESTIC DISTURBANCE,2B,3682849,533362,09/29/2015 12:10:36 AM,09/29/2015 12:10:50 AM,09/29/2015 12:10:36 AM,09/29/2015 12:40:39 AM,NAT,Necessary Action Taken,Y,8E01,009XX Bourbon St,70116.0,8,"(29.96052102, -90.06374471)",OTHER CFS
99124,I3613615,67,THEFT,1E,107,SUSPICIOUS PERSON,2A,3681658,537202,09/29/2015 10:25:15 PM,09/29/2015 10:26:32 PM,09/29/2015 10:25:15 PM,09/29/2015 10:40:15 PM,RTF,REPORT TO FOLLOW,Y,1B01,016XX Columbus St,70116.0,1,"(29.97111706, -90.06737082)",PROPERTY CRIME
99125,I3613615,67,THEFT,1E,107,SUSPICIOUS PERSON,2A,3681658,537202,09/29/2015 10:25:15 PM,09/29/2015 10:26:32 PM,09/29/2015 10:25:15 PM,09/29/2015 10:40:15 PM,RTF,REPORT TO FOLLOW,Y,1B01,016XX Columbus St,70116.0,1,"(29.97111706, -90.06737082)",PROPERTY CRIME
99499,I3714015,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681742,532088,09/30/2015 05:16:23 PM,,09/30/2015 05:16:23 PM,09/30/2015 05:20:38 PM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,70112.0,8,"(29.95705015, -90.06728433)",OTHER CFS
99635,I3754415,35,SIMPLE BATTERY,1D,103F,FIGHT,2B,3681088,530625,09/30/2015 11:58:44 PM,09/30/2015 11:59:26 PM,09/30/2015 11:58:44 PM,10/01/2015 07:10:07 PM,RTF,REPORT TO FOLLOW,Y,8I01,007XX Canal St,70130.0,8,"(29.95304970, -90.06940136)",OTHER CFS
100120,J0137315,100,HIT & RUN,1E,20I,AUTO ACCIDENT WITH INJURY,2B,3698919,533491,10/01/2015 11:50:50 PM,,10/01/2015 11:50:50 PM,10/02/2015 02:59:38 AM,RTF,REPORT TO FOLLOW,Y,5E04,059XX Saint Claude Ave,70117.0,5,"(29.96037576, -90.01299500)",OTHER CFS
100122,J0137615,103,DISTURBANCE (OTHER),1A,24,MEDICAL,2B,3692419,533937,10/01/2015 11:54:12 PM,,10/01/2015 11:54:12 PM,10/02/2015 01:43:46 AM,RTF,REPORT TO FOLLOW,Y,5D01,Lesseps St & Dauphine St,70117.0,5,"(29.96180604, -90.03350307)",OTHER CFS
100193,J0151415,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3675208,519301,10/02/2015 02:04:24 AM,,10/02/2015 02:04:24 AM,10/02/2015 02:14:54 AM,NAT,Necessary Action Taken,Y,6A03,Louisiana Ave & Constance St,70115.0,6,"(29.92208914, -90.08835645)",OTHER CFS
100464,J0256315,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3672292,557912,10/02/2015 08:50:12 PM,,10/02/2015 08:50:12 PM,10/02/2015 10:06:04 PM,NAT,Necessary Action Taken,Y,3K01,011XX Lakeshore Dr,70124.0,3,"(30.02834183, -90.09624486)",OTHER CFS
100565,J0285115,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3667433,534103,10/03/2015 01:29:33 AM,,10/03/2015 01:29:33 AM,10/03/2015 01:59:34 AM,NAT,Necessary Action Taken,Y,2U04,034XX S Carrollton Ave,70125.0,2,"(29.96302011, -90.11240152)",OTHER CFS
100579,J0287515,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3663759,525906,10/03/2015 02:01:54 AM,,10/03/2015 02:01:54 AM,10/03/2015 02:05:30 AM,NAT,Necessary Action Taken,Y,2L02,Broadway St & Freret St,70118.0,2,"(29.94058762, -90.12427697)",OTHER CFS
100728,J0347215,103D,DOMESTIC DISTURBANCE,1A,103D,DOMESTIC DISTURBANCE,2B,3704301,559099,10/03/2015 04:18:14 PM,10/03/2015 04:18:20 PM,10/03/2015 04:18:14 PM,10/03/2015 05:22:04 PM,RTF,REPORT TO FOLLOW,Y,7O04,070XX Lawrence Rd,70126.0,7,"(30.03061637, -89.99505480)",OTHER CFS
100747,J0353715,58,RETURN FOR ADDITIONAL INFO,1G,107,SUSPICIOUS PERSON,2A,3681835,532085,10/03/2015 05:33:59 PM,10/03/2015 05:54:48 PM,10/03/2015 05:33:59 PM,10/03/2015 09:17:36 PM,NAT,Necessary Action Taken,Y,8D05,005XX Bourbon St,70112.0,8,"(29.95704107, -90.06698991)",OTHER CFS
100832,J0389615,21,COMPLAINT OTHER,1H,103F,FIGHT,2B,3690182,535709,10/03/2015 11:48:45 PM,10/03/2015 11:50:08 PM,10/03/2015 11:48:45 PM,10/04/2015 01:08:39 AM,NAT,Necessary Action Taken,Y,5D02,Desire St & Saint Claude Ave,70117.0,5,"(29.96674825, -90.04050453)",OTHER CFS
101307,J0575015,19,DRUNK,1F,107,SUSPICIOUS PERSON,2A,3662300,531389,10/05/2015 04:34:52 PM,,10/05/2015 04:34:52 PM,10/05/2015 05:11:22 PM,NAT,Necessary Action Taken,Y,2K02,Cohn St & Leonidas St,70118.0,2,"(29.95570471, -90.12870070)",OTHER CFS
101481,J0621015,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3690842,536359,10/06/2015 12:15:12 AM,10/06/2015 12:17:02 AM,10/06/2015 12:15:12 AM,10/06/2015 03:30:53 AM,RTF,REPORT TO FOLLOW,Y,5D03,013XX Congress St,70117.0,5,"(29.96851559, -90.03839662)",OTHER CFS
101819,J0736115,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3686920,535681,10/06/2015 09:25:35 PM,10/06/2015 09:31:09 PM,10/06/2015 09:25:35 PM,10/06/2015 09:35:45 PM,NAT,Necessary Action Taken,Y,5C01,Burgundy St & Franklin Ave,70117.0,5,"(29.96677350, -90.05080720)",OTHER CFS
101827,J0737515,103,DISTURBANCE (OTHER),1A,107,SUSPICIOUS PERSON,2A,3681278,530741,10/06/2015 09:35:39 PM,10/06/2015 09:35:46 PM,10/06/2015 09:35:39 PM,10/06/2015 09:39:42 PM,NAT,Necessary Action Taken,Y,8C01,001XX Royal St,70130.0,8,"(29.95336255, -90.06879568)",OTHER CFS
101896,J0756215,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3681696,533816,10/07/2015 01:19:59 AM,10/07/2015 01:41:50 AM,10/07/2015 01:19:59 AM,10/07/2015 03:19:30 AM,NAT,Necessary Action Taken,Y,1F01,80Blk N Rampart St,70116.0,1,"(29.96180380, -90.06737054)",OTHER CFS
102268,J0857715,20,AUTO ACCIDENT,1C,20I,AUTO ACCIDENT WITH INJURY,2B,3687334,537600,10/07/2015 07:33:32 PM,10/07/2015 09:00:49 PM,10/07/2015 07:33:32 PM,10/07/2015 09:01:56 PM,RTF,REPORT TO FOLLOW,Y,5B03,Franklin Ave & N Villere St,70117.0,5,"(29.97203675, -90.04943102)",OTHER CFS
102365,J0881015,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3686518,540628,10/07/2015 10:51:40 PM,10/07/2015 10:53:06 PM,10/07/2015 10:51:40 PM,10/07/2015 11:05:11 PM,NAT,Necessary Action Taken,Y,5L02,022XX Music St,70117.0,5,"(29.98038639, -90.05190346)",OTHER CFS
102730,J1001115,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681088,530625,10/08/2015 08:16:19 PM,,10/08/2015 08:16:19 PM,10/08/2015 08:20:59 PM,NAT,Necessary Action Taken,Y,8I01,007XX Canal St,70130.0,8,"(29.95304970, -90.06940136)",OTHER CFS
103327,J1249615,82,PROSTITUTION,1H,42,AGGRAVATED RAPE,2A,37369000,3513814,10/10/2015 10:21:02 PM,,10/10/2015 10:21:02 PM,10/10/2015 11:52:55 PM,RTF,REPORT TO FOLLOW,Y,7K02,123XX S I-10 Service Rd,70128.0,7,"(0, 0)",OTHER CFS
103414,J1279915,67AR,SIMULTANEOS STOLEN/RECOVERY VEHICLE,1B,65J,CARJACKING- NO WEAPON,2A,3714786,565577,10/11/2015 04:27:27 AM,10/11/2015 04:28:21 AM,10/11/2015 04:27:27 AM,10/11/2015 06:45:09 AM,RTF,REPORT TO FOLLOW,Y,7I11,070XX Bullard Ave,70128.0,7,"(30.04808934, -89.96167709)",PROPERTY CRIME
103671,J1382615,35D,SIMPLE BATTERY DOMESTIC,1A,35D,SIMPLE BATTERY DOMESTIC,2B,3726436,563301,10/12/2015 03:52:34 AM,10/13/2015 04:12:15 PM,10/12/2015 03:52:34 AM,10/13/2015 04:24:20 PM,UNF,UNFOUNDED,Y,7L02,136XX N Nemours St,70129.0,7,"(30.04144142, -89.92494639)",OTHER CFS
104684,J1702415,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3679822,531657,10/14/2015 05:20:14 PM,10/14/2015 05:20:18 PM,10/14/2015 05:20:14 PM,10/14/2015 06:00:25 PM,NAT,Necessary Action Taken,Y,8I02,Canal St & Elk Pl,70112.0,8,"(29.95592511, -90.07336279)",OTHER CFS
104801,J1741115,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3695976,557806,10/14/2015 11:09:21 PM,10/14/2015 11:09:50 PM,10/14/2015 11:09:21 PM,10/14/2015 11:23:21 PM,NAT,Necessary Action Taken,Y,7D02,062XX Morrison Rd,70126.0,7,"(30.02732571, -90.02140741)",OTHER CFS
105003,J1808915,21,COMPLAINT OTHER,1H,63,PROWLER,2C,3678287,545715,10/15/2015 02:06:59 PM,10/15/2015 09:58:24 PM,10/15/2015 02:06:59 PM,10/15/2015 09:59:14 PM,NAT,Necessary Action Taken,Y,3M03,014XX Saint Denis St,70122.0,3,"(29.99462513, -90.07772315)",OTHER CFS
105087,J1841715,35D,SIMPLE BATTERY DOMESTIC,1A,103D,DOMESTIC DISTURBANCE,2B,3679184,549654,10/15/2015 07:01:05 PM,10/15/2015 08:29:27 PM,10/15/2015 07:01:05 PM,10/16/2015 12:24:25 AM,RTF,REPORT TO FOLLOW,Y,3M04,046XX Paris Ave,70122.0,3,"(30.00542892, -90.07475218)",OTHER CFS
105139,J1867115,21,COMPLAINT OTHER,1H,103D,DOMESTIC DISTURBANCE,2B,3681815,532087,10/15/2015 11:42:03 PM,,10/15/2015 11:42:03 PM,10/16/2015 12:05:45 AM,NAT,Necessary Action Taken,Y,8D05,Bourbon St & St Louis St,70112.0,8,"(29.95704650, -90.06705427)",OTHER CFS
105523,J2009815,37,AGGRAVATED ASSAULT,1C,34,AGGRAVATED BATTERY,2B,3672683,530329,10/17/2015 12:52:22 AM,10/17/2015 12:54:18 AM,10/17/2015 12:52:22 AM,10/17/2015 06:29:27 AM,RTF,REPORT TO FOLLOW,Y,6M05,039XX Erato St,70125.0,6,"(29.95248589, -90.09595079)",VIOLENT CRIME
105730,J2116015,21,COMPLAINT OTHER,1H,103F,FIGHT,2B,3682093,532383,10/17/2015 10:07:38 PM,10/17/2015 10:08:34 PM,10/17/2015 10:07:38 PM,10/17/2015 11:05:46 PM,NAT,Necessary Action Taken,Y,8D06,006XX Bourbon St,70130.0,8,"(29.95785081, -90.06616704)",OTHER CFS
105954,J2199115,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3679941,531760,10/18/2015 04:44:21 PM,10/18/2015 05:18:39 PM,10/18/2015 04:44:21 PM,10/18/2015 05:18:43 PM,NAT,Necessary Action Taken,Y,1E02,001XX Basin St,70112.0,1,"(29.95620362, -90.07298214)",OTHER CFS
106388,J2365915,21,COMPLAINT OTHER,1H,1028P,VEHICLE PURSUIT,2A,3673558,523604,10/19/2015 11:17:29 PM,,10/19/2015 11:17:29 PM,10/19/2015 11:22:23 PM,DUP,DUPLICATE,Y,6F04,Loyola Ave & Franklin Ct,70115.0,6,"(29.93396963, -90.09341658)",OTHER CFS
106400,J2371815,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3680003,527149,10/20/2015 12:49:20 AM,,10/20/2015 12:49:20 AM,10/20/2015 12:51:22 AM,NAT,Necessary Action Taken,Y,6G04,Howard Ave & Saint Charles Ave,70130.0,6,"(29.94352442, -90.07294719)",OTHER CFS
106768,J2516915,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681368,532040,10/21/2015 08:28:53 AM,,10/21/2015 08:28:53 AM,10/21/2015 08:54:27 AM,NAT,Necessary Action Taken,Y,8D05,004XX Dauphine St,70112.0,8,"(29.95693112, -90.06846774)",OTHER CFS
107048,J2605215,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3687527,538355,10/21/2015 09:37:15 PM,,10/21/2015 09:37:15 PM,10/21/2015 11:51:28 PM,NAT,Necessary Action Taken,Y,5G02,Franklin Ave & N Claiborne Ave,70117.0,5,"(29.97410625, -90.04879667)",OTHER CFS
107053,J2607015,21,COMPLAINT OTHER,1H,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3687424,538353,10/21/2015 09:50:47 PM,,10/21/2015 09:50:47 PM,10/21/2015 11:32:06 PM,NAT,Necessary Action Taken,Y,5G02,N Claiborne Ave & Painters St,70117.0,5,"(29.97410337, -90.04912141)",OTHER CFS
