,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
24085,C1127415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3675624,527196,03/10/2015 08:01:22 AM,,03/10/2015 08:01:22 AM,03/10/2015 08:35:06 AM,NAT,Necessary Action Taken,Y,6J01,Magnolia St & Saint Andrew St,,6,"(29.94378414, -90.08677055)",OTHER CFS
24088,C1129215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3670947,527255,03/10/2015 08:20:29 AM,,03/10/2015 08:20:29 AM,03/10/2015 08:31:09 AM,NAT,Necessary Action Taken,Y,2R01,042XX S Johnson St,70125.0,2,"(29.94408586, -90.10153702)",OTHER CFS
24172,C1156515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3674580,522534,03/10/2015 12:41:35 PM,,03/10/2015 12:41:35 PM,03/10/2015 01:12:58 PM,NAT,Necessary Action Taken,Y,6Q05,8th St & Baronne St,70115.0,6,"(29.93099661, -90.09022735)",OTHER CFS
24198,C1164115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681154,535021,03/10/2015 01:41:16 PM,,03/10/2015 01:41:16 PM,03/10/2015 01:49:06 PM,UNF,UNFOUNDED,Y,1F02,014XX Saint Philip St,70116.0,1,"(29.96513454, -90.06903949)",OTHER CFS
24209,C1172515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3667366,534138,03/10/2015 03:21:05 PM,,03/10/2015 03:21:05 PM,03/10/2015 03:36:57 PM,NAT,Necessary Action Taken,Y,2U04,034XX S Carrollton Ave,70125.0,2,"(29.96311780, -90.11261164)",OTHER CFS
24212,C1173915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3668959,517533,03/10/2015 03:38:48 PM,,03/10/2015 03:38:48 PM,03/10/2015 04:00:51 PM,NAT,Necessary Action Taken,Y,2B04,Annunciation St & Upperline St,70115.0,2,"(29.91741100, -90.10814045)",OTHER CFS
24219,C1177815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3666623,533430,03/10/2015 04:00:38 PM,,03/10/2015 04:00:38 PM,03/10/2015 04:10:51 PM,NAT,Necessary Action Taken,Y,2T03,Earhart Blvd & S Carrollton Ave,70118.0,2,"(29.96119106, -90.11498136)",OTHER CFS
24230,C1180615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3680255,527471,03/10/2015 04:22:25 PM,,03/10/2015 04:22:25 PM,03/10/2015 04:52:21 PM,NAT,Necessary Action Taken,Y,8G03,Saint Joseph St & Saint Charles Ave,70130.0,8,"(29.94440039, -90.07214029)",OTHER CFS
24239,C1182915,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/10/2015 04:45:00 PM,,03/10/2015 04:45:00 PM,03/10/2015 05:33:25 PM,NAT,Necessary Action Taken,Y,6E02,Magazine St & Felicity St,70130.0,6,"(0, 0)",OTHER CFS
24282,C1197815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3674780,528365,03/10/2015 07:09:07 PM,,03/10/2015 07:09:07 PM,03/10/2015 07:09:10 PM,NAT,Necessary Action Taken,Y,6L01,Martin Luther King Jr Blvd & S Derbigny St,70125.0,6,"(29.94702372, -90.08939709)",OTHER CFS
24307,C1204115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3669301,536278,03/10/2015 08:11:18 PM,,03/10/2015 08:11:18 PM,03/10/2015 09:29:40 PM,NAT,Necessary Action Taken,Y,1K02,Tulane Ave & S Carrollton Ave,,1,"(29.96894510, -90.10642791)",OTHER CFS
24308,C1204315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3671665,538876,03/10/2015 08:14:19 PM,,03/10/2015 08:14:19 PM,03/10/2015 08:22:28 PM,NAT,Necessary Action Taken,Y,1M02,Bienville St & N Carrollton Ave,,1,"(29.97601859, -90.09887512)",OTHER CFS
24339,C1214715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3676819,524739,03/10/2015 10:12:26 PM,,03/10/2015 10:12:26 PM,03/10/2015 10:19:24 PM,NAT,Necessary Action Taken,Y,6H01,Oretha Castle Haley Blvd & Jackson Ave,70113.0,6,"(29.93699407, -90.08308397)",OTHER CFS
24343,C1217015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3673454,526832,03/10/2015 10:43:05 PM,,03/10/2015 10:43:05 PM,03/10/2015 10:59:44 PM,NAT,Necessary Action Taken,Y,6I02,4th St & S Claiborne Ave,,6,"(29.94284772, -90.09363614)",OTHER CFS
24350,C1219415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3676940,525211,03/10/2015 11:23:20 PM,03/10/2015 11:23:57 PM,03/10/2015 11:23:20 PM,03/10/2015 11:41:42 PM,NAT,Necessary Action Taken,Y,6H01,Danneel St & Josephine St,70113.0,6,"(29.93828824, -90.08268425)",OTHER CFS
24363,C1223215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3676984,525636,03/10/2015 11:59:59 PM,03/11/2015 01:17:24 AM,03/10/2015 11:59:59 PM,03/11/2015 01:17:31 AM,NAT,Necessary Action Taken,Y,6H01,021XX Saint Andrew St,70113.0,6,"(29.93945351, -90.08253033)",OTHER CFS
24381,C1227315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3702670,520093,03/11/2015 01:11:15 AM,,03/11/2015 01:11:15 AM,03/11/2015 01:49:39 AM,NAT,Necessary Action Taken,Y,4D02,Macarthur Blvd & Somerset Dr,70131.0,4,"(29.92341798, -90.00164212)",OTHER CFS
24386,C1229015,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/11/2015 01:41:15 AM,,03/11/2015 01:41:15 AM,03/11/2015 01:56:28 AM,NAT,Necessary Action Taken,Y,8D03,005XX N Rampart St,70112.0,8,"(0, 0)",OTHER CFS
24387,C1229415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3675260,524659,03/11/2015 01:47:17 AM,,03/11/2015 01:47:17 AM,03/11/2015 01:47:43 AM,NAT,Necessary Action Taken,Y,6F02,3rd St & Loyola Ave,70113.0,6,"(29.93681915, -90.08800846)",OTHER CFS
24403,C1232115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681238,532519,03/11/2015 02:35:47 AM,,03/11/2015 02:35:47 AM,03/11/2015 02:59:34 AM,NAT,Necessary Action Taken,Y,8D03,Burgundy St & Saint Louis St,70112.0,8,"(29.95825257, -90.06886267)",OTHER CFS
24466,C1248715,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3661323,531415,03/11/2015 08:03:06 AM,03/11/2015 08:09:15 AM,03/11/2015 08:03:06 AM,03/11/2015 08:19:19 AM,RTF,REPORT TO FOLLOW,Y,2K02,017XX Eagle St,70118.0,2,"(29.95580625, -90.13178277)",OTHER CFS
24471,C1251215,63,PROWLER,2C,63,PROWLER,2C,3684515,553148,03/11/2015 08:34:05 AM,,03/11/2015 08:34:05 AM,03/11/2015 08:34:10 AM,RTF,REPORT TO FOLLOW,Y,3R03,023XX Odin St,70122.0,3,"(30.01487393, -90.05778859)",OTHER CFS
24483,C1269815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3667462,533263,03/11/2015 12:02:06 PM,,03/11/2015 12:02:06 PM,03/11/2015 12:05:32 PM,DUP,DUPLICATE,Y,2U04,Fern St & Mars Pl,70125.0,2,"(29.96070913, -90.11233676)",OTHER CFS
24508,C1267115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3678807,533461,03/11/2015 11:33:15 AM,,03/11/2015 11:33:15 AM,03/11/2015 11:56:30 AM,NAT,Necessary Action Taken,Y,1I02,Bienville St & N Claiborne Ave,70112.0,1,"(29.96091462, -90.07650398)",OTHER CFS
24544,C1277715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3666623,533430,03/11/2015 01:03:49 PM,,03/11/2015 01:03:49 PM,03/11/2015 01:29:21 PM,NAT,Necessary Action Taken,Y,2T03,S Carrollton Ave & Earhart Blvd,,2,"(29.96119106, -90.11498136)",OTHER CFS
24553,C1280115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681274,539518,03/11/2015 01:30:30 PM,,03/11/2015 01:30:30 PM,03/11/2015 01:39:55 PM,NAT,Necessary Action Taken,Y,1B01,Saint Bernard Ave & N Galvez St,70119.0,1,"(29.97749520, -90.06850252)",OTHER CFS
24561,C1281815,103D,DOMESTIC DISTURBANCE,2B,103D,DOMESTIC DISTURBANCE,2B,3705241,560087,03/11/2015 01:44:08 PM,,03/11/2015 01:44:08 PM,03/11/2015 02:49:38 PM,RTF,REPORT TO FOLLOW,Y,7O09,085XX Huntington Park Dr,70127.0,7,"(30.03330462, -89.99204760)",OTHER CFS
24599,C1299415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3675087,528852,03/11/2015 04:13:12 PM,,03/11/2015 04:13:12 PM,03/11/2015 05:01:29 PM,NAT,Necessary Action Taken,Y,6L01,031XX Erato St,70125.0,6,"(29.94835418, -90.08840948)",OTHER CFS
24605,C1301515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3691205,538640,03/11/2015 04:34:06 PM,,03/11/2015 04:34:06 PM,03/11/2015 04:36:58 PM,NAT,Necessary Action Taken,Y,5H01,019XX Gallier St,70117.0,5,"(29.97477520, -90.03716941)",OTHER CFS
24608,C1302615,35D,SIMPLE BATTERY DOMESTIC,2B,35D,SIMPLE BATTERY DOMESTIC,2B,3679850,543820,03/11/2015 04:48:52 PM,03/11/2015 08:24:46 PM,03/11/2015 04:48:52 PM,03/11/2015 10:53:36 PM,RTF,REPORT TO FOLLOW,Y,3X03,020XX Gentilly Blvd,70119.0,3,"(29.98936874, -90.07285177)",OTHER CFS
24615,C1305015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3677506,526970,03/11/2015 05:05:16 PM,,03/11/2015 05:05:16 PM,03/11/2015 05:05:30 PM,NAT,Necessary Action Taken,Y,6H03,Simon Bolivar Ave & Thalia St,70113.0,6,"(29.94310766, -90.08083853)",OTHER CFS
24622,C1307015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3695905,554587,03/11/2015 05:16:40 PM,,03/11/2015 05:16:40 PM,03/11/2015 05:19:49 PM,NAT,Necessary Action Taken,Y,7A04,049XX Downman Rd,70126.0,3,"(30.01847693, -90.02175026)",OTHER CFS
24638,C1312715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3677525,526549,03/11/2015 06:08:14 PM,,03/11/2015 06:08:14 PM,03/11/2015 06:53:27 PM,NAT,Necessary Action Taken,Y,6H02,Martin Luther King Jr Blvd & S Saratoga St,70113.0,6,"(29.94194947, -90.08079244)",OTHER CFS
24654,C1319215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3673513,523206,03/11/2015 07:14:10 PM,,03/11/2015 07:14:10 PM,03/11/2015 07:40:24 PM,NAT,Necessary Action Taken,Y,6F04,Louisiana Ave & S Saratoga St,70115.0,6,"(29.93287729, -90.09357371)",OTHER CFS
24733,C1339315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3730671,561519,03/11/2015 10:32:13 PM,,03/11/2015 10:32:13 PM,03/11/2015 10:54:54 PM,NAT,Necessary Action Taken,Y,7L02,046XX Alcee Fortier Blvd,70129.0,7,"(30.03639790, -89.91163150)",OTHER CFS
24752,C1343415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3673973,527166,03/11/2015 11:19:37 PM,,03/11/2015 11:19:37 PM,03/11/2015 11:38:32 PM,NAT,Necessary Action Taken,Y,6I02,2nd St & S Claiborne Ave,70113.0,6,"(29.94375182, -90.09198480)",OTHER CFS
24757,C1344315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681255,530701,03/11/2015 11:25:44 PM,,03/11/2015 11:25:44 PM,03/11/2015 11:28:51 PM,NAT,Necessary Action Taken,Y,8C01,001XX Royal St,70130.0,8,"(29.95325317, -90.06887037)",OTHER CFS
24778,C1348815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3696820,522711,03/12/2015 12:25:39 AM,03/12/2015 12:25:45 AM,03/12/2015 12:25:39 AM,03/12/2015 12:53:28 AM,GOA,GONE ON ARRIVAL,Y,4J01,021XX Westbend Pkwy,70114.0,4,"(29.93080237, -90.02001368)",OTHER CFS
24786,C1351115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3673618,537423,03/12/2015 12:59:43 AM,,03/12/2015 12:59:43 AM,03/12/2015 01:33:58 AM,NAT,Necessary Action Taken,Y,1M03,N Jefferson Davis Pkwy & Bienville St,70119.0,1,"(29.97196604, -90.09275504)",OTHER CFS
24794,C1353415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3680895,532769,03/12/2015 01:40:26 AM,,03/12/2015 01:40:26 AM,03/12/2015 01:46:32 AM,NAT,Necessary Action Taken,Y,1E04,005XX N Rampart St,70112.0,1,"(29.95895047, -90.06993714)",OTHER CFS
24876,C1383515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3664849,537230,03/12/2015 10:43:09 AM,,03/12/2015 10:43:09 AM,03/12/2015 11:09:23 AM,NAT,Necessary Action Taken,Y,3A01,092XX Airline Hwy,70118.0,3,"(29.97169255, -90.12045492)",OTHER CFS
24881,C1385415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3679634,535622,03/12/2015 11:00:53 AM,,03/12/2015 11:00:53 AM,03/12/2015 11:07:24 AM,NAT,Necessary Action Taken,Y,1J01,Dumaine St & N Roman St,70116.0,1,"(29.96683222, -90.07381808)",OTHER CFS
24914,C1393715,35D,SIMPLE BATTERY DOMESTIC,2B,35D,SIMPLE BATTERY DOMESTIC,2B,3661121,525281,03/12/2015 12:09:19 PM,,03/12/2015 12:09:19 PM,03/12/2015 12:45:13 PM,RTF,REPORT TO FOLLOW,Y,2D01,077XX Dominican St,70118.0,2,"(29.93894382, -90.13262617)",OTHER CFS
24915,C1393815,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/12/2015 12:09:29 PM,,03/12/2015 12:09:29 PM,03/12/2015 01:09:19 PM,NAT,Necessary Action Taken,Y,8D01,001XX Blk Royal St,70130.0,8,"(0, 0)",OTHER CFS
24957,C1405015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3696526,534131,03/12/2015 02:08:28 PM,,03/12/2015 02:08:28 PM,03/12/2015 02:21:27 PM,NAT,Necessary Action Taken,Y,5E01,Lizardi St & Saint Claude Ave,70117.0,5,"(29.96221169, -90.02052770)",OTHER CFS
24971,C1409515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682388,540917,03/12/2015 02:55:53 PM,,03/12/2015 02:55:53 PM,03/12/2015 03:03:10 PM,NAT,Necessary Action Taken,Y,5K02,020XX N Rocheblave St,70119.0,5,"(29.98130783, -90.06493523)",OTHER CFS
25031,C1428915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681255,530701,03/12/2015 05:30:19 PM,,03/12/2015 05:30:19 PM,03/12/2015 06:26:34 PM,NAT,Necessary Action Taken,Y,8C01,001XX Royal St,70130.0,8,"(29.95325317, -90.06887037)",OTHER CFS
25034,C1429515,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/12/2015 05:34:06 PM,,03/12/2015 05:34:06 PM,03/12/2015 05:43:42 PM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,70130.0,8,"(0, 0)",OTHER CFS
25086,C1445315,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/12/2015 08:06:59 PM,,03/12/2015 08:06:59 PM,03/12/2015 08:25:22 PM,NAT,Necessary Action Taken,Y,8F04,Elysian Fields Ave & Saint Claude Ave,70117.0,8,"(0, 0)",OTHER CFS
25109,C1452115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3678740,542521,03/12/2015 09:06:53 PM,,03/12/2015 09:06:53 PM,03/12/2015 09:17:09 PM,NAT,Necessary Action Taken,Y,3L02,Gentilly Blvd & Belfort Ave,70119.0,3,"(29.98582993, -90.07640422)",OTHER CFS
25133,C1457815,94,DISCHARGING FIREARM,2B,94,DISCHARGING FIREARM,2B,3676943,526915,03/12/2015 10:19:51 PM,03/12/2015 10:20:53 PM,03/12/2015 10:19:51 PM,03/12/2015 10:45:31 PM,UNF,UNFOUNDED,Y,6H02,023XX Martin Luther King Jr Blvd,70113.0,6,"(29.94297114, -90.08261799)",OTHER CFS
25165,C1467015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3684094,546634,03/13/2015 12:23:17 AM,03/13/2015 12:27:56 AM,03/13/2015 12:23:17 AM,03/13/2015 12:47:27 AM,NAT,Necessary Action Taken,Y,3X02,038XX Elysian Fields Ave,70122.0,3,"(29.99697561, -90.05934610)",OTHER CFS
25199,C1476915,103D,DOMESTIC DISTURBANCE,2B,103D,DOMESTIC DISTURBANCE,2B,3672311,530195,03/13/2015 03:50:50 AM,,03/13/2015 03:50:50 AM,03/13/2015 05:56:08 AM,RTF,REPORT TO FOLLOW,Y,6M05,039XX Thalia St,70125.0,6,"(29.95212965, -90.09712983)",OTHER CFS
25213,C1485115,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/13/2015 06:43:15 AM,,03/13/2015 06:43:15 AM,03/13/2015 07:09:51 AM,NAT,Necessary Action Taken,Y,8D01,007XX Canal St,70130.0,8,"(0, 0)",OTHER CFS
25245,C1508515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3683526,532534,03/13/2015 11:01:27 AM,,03/13/2015 11:01:27 AM,03/13/2015 11:31:45 AM,NAT,Necessary Action Taken,Y,8E04,008XX Decatur St,70116.0,8,"(29.95822323, -90.06163470)",OTHER CFS
25266,C1516015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3685192,534518,03/13/2015 12:16:41 PM,,03/13/2015 12:16:41 PM,03/13/2015 12:42:51 PM,NAT,Necessary Action Taken,Y,8F04,Elysian Fields Ave & Chartres St,70117.0,8,"(29.96362746, -90.05630576)",OTHER CFS
25305,C1531815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3678020,534081,03/13/2015 02:42:18 PM,,03/13/2015 02:42:18 PM,03/13/2015 03:00:58 PM,NAT,Necessary Action Taken,Y,1I02,003XX N Prieur St,70112.0,1,"(29.96264413, -90.07896906)",OTHER CFS
25308,C1532715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3684907,538480,03/13/2015 02:50:27 PM,03/13/2015 02:50:33 PM,03/13/2015 02:50:27 PM,03/13/2015 03:58:44 PM,NAT,Necessary Action Taken,Y,5G01,022XX N Derbigny St,70117.0,5,"(29.97452984, -90.05706698)",OTHER CFS
25314,C1534715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3670388,525080,03/13/2015 03:13:17 PM,,03/13/2015 03:13:17 PM,03/13/2015 03:23:35 PM,NAT,Necessary Action Taken,Y,2N03,Clara St & Napoleon Ave,70115.0,2,"(29.93812124, -90.10337620)",OTHER CFS
25329,C1540715,62L,"BURGLAR ALARM, LOCAL",2B,62L,"BURGLAR ALARM, LOCAL",2B,3685805,536005,03/13/2015 03:58:11 PM,,03/13/2015 03:58:11 PM,03/13/2015 04:12:18 PM,NAT,Necessary Action Taken,Y,8F04,024XX N Rampart St,70117.0,8,"(29.96769905, -90.05431785)",OTHER CFS
25336,C1543915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3694572,558626,03/13/2015 04:21:22 PM,,03/13/2015 04:21:22 PM,03/13/2015 04:35:00 PM,NAT,Necessary Action Taken,Y,7A05,077XX Downman Rd,70126.0,3,"(30.02962541, -90.02581439)",OTHER CFS
25400,C1567515,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/13/2015 07:09:41 PM,,03/13/2015 07:09:41 PM,03/13/2015 07:53:43 PM,NAT,Necessary Action Taken,Y,3S10,070XX Press Dr,70148.0,3,"(0, 0)",OTHER CFS
25432,C1581215,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/13/2015 09:06:24 PM,03/13/2015 09:07:00 PM,03/13/2015 09:06:24 PM,03/13/2015 09:20:18 PM,NAT,Necessary Action Taken,Y,8D01,Canal St & Baronne St,,8,"(0, 0)",OTHER CFS
25446,C1585015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3712058,568737,03/13/2015 09:29:13 PM,03/13/2015 09:29:56 PM,03/13/2015 09:29:13 PM,03/13/2015 09:54:15 PM,NAT,Necessary Action Taken,Y,7I14,Bullard Ave & Hayne Blvd,70128.0,7,"(30.05686609, -89.97018196)",OTHER CFS
25454,C1588015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3666783,538390,03/13/2015 09:50:22 PM,,03/13/2015 09:50:22 PM,03/13/2015 09:59:39 PM,NAT,Necessary Action Taken,Y,3A02,Hollygrove St & Pear St,70118.0,3,"(29.97482574, -90.11430900)",OTHER CFS
25504,C1601215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3683068,555664,03/13/2015 11:45:59 PM,,03/13/2015 11:45:59 PM,03/14/2015 12:04:35 AM,NAT,Necessary Action Taken,Y,3R01,Vermillion Blvd & Robert E Lee Blvd,70122.0,3,"(30.02183806, -90.06227065)",OTHER CFS
25507,C1602215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3664282,537261,03/13/2015 11:54:32 PM,03/14/2015 12:13:20 AM,03/13/2015 11:54:32 PM,03/14/2015 12:27:33 AM,NAT,Necessary Action Taken,Y,3A01,093XX Airline Hwy,,3,"(29.97179351, -90.12224509)",OTHER CFS
25513,C1603915,94,DISCHARGING FIREARM,2B,94,DISCHARGING FIREARM,2B,3707665,558511,03/14/2015 12:15:38 AM,03/14/2015 12:17:26 AM,03/14/2015 12:15:38 AM,03/14/2015 01:17:26 AM,UNF,UNFOUNDED,Y,7R04,067XX Tara Ln,70127.0,7,"(30.02889210, -89.98444734)",OTHER CFS
25518,C1605515,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/14/2015 12:30:29 AM,,03/14/2015 12:30:29 AM,03/14/2015 12:39:04 AM,NAT,Necessary Action Taken,Y,3R01,060XX Saint Anthony Ave,70122.0,3,"(0, 0)",OTHER CFS
25531,C1608515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3664303,537319,03/14/2015 01:10:46 AM,,03/14/2015 01:10:46 AM,03/14/2015 02:04:45 AM,NAT,Necessary Action Taken,Y,3A01,093XX Airline Hwy,70118.0,3,"(29.97195454, -90.12217755)",OTHER CFS
25532,C1608715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681597,531806,03/14/2015 01:14:50 AM,,03/14/2015 01:14:50 AM,03/14/2015 01:28:27 AM,NAT,Necessary Action Taken,Y,8D05,Bourbon St & Conti St,70112.0,8,"(29.95628022, -90.06775199)",OTHER CFS
25579,C1618915,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/14/2015 03:23:47 AM,,03/14/2015 03:23:47 AM,03/14/2015 03:51:43 AM,NAT,Necessary Action Taken,Y,8G04,005XX Poydras St,70130.0,8,"(0, 0)",OTHER CFS
25582,C1619115,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/14/2015 03:30:29 AM,,03/14/2015 03:30:29 AM,03/14/2015 04:04:45 AM,NAT,Necessary Action Taken,Y,8D03,004XX Dauphine St,70112.0,8,"(0, 0)",OTHER CFS
25595,C1622815,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/14/2015 04:16:14 AM,03/14/2015 04:30:07 AM,03/14/2015 04:16:14 AM,03/14/2015 04:30:19 AM,NAT,Necessary Action Taken,Y,8D04,002XX Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
25635,C1640315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681440,522400,03/14/2015 09:32:20 AM,,03/14/2015 09:32:20 AM,03/14/2015 09:51:44 AM,GOA,GONE ON ARRIVAL,Y,6B04,Market St & St Thomas St,70130.0,6,"(29.93042229, -90.06857624)",OTHER CFS
25663,C1653215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3684283,544771,03/14/2015 11:46:18 AM,,03/14/2015 11:46:18 AM,03/14/2015 11:52:15 AM,NAT,Necessary Action Taken,Y,3X02,Elysian Fields Ave & Humanity St,70122.0,3,"(29.99184828, -90.05881676)",OTHER CFS
25710,C1688215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3683468,554584,03/14/2015 05:32:39 PM,,03/14/2015 05:32:39 PM,03/14/2015 05:44:24 PM,NAT,Necessary Action Taken,Y,3R01,Pressburg St & Elysian Fields Ave,70122.0,3,"(30.01885373, -90.06104575)",OTHER CFS
25732,C1708615,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/14/2015 08:28:45 PM,,03/14/2015 08:28:45 PM,03/14/2015 10:00:00 PM,NAT,Necessary Action Taken,Y,8A01,Convention Center Blvd & Henderson St,70130.0,8,"(0, 0)",OTHER CFS
25734,C1709015,62L,"BURGLAR ALARM, LOCAL",2B,62L,"BURGLAR ALARM, LOCAL",2B,3668716,553310,03/14/2015 08:31:23 PM,03/14/2015 08:34:06 PM,03/14/2015 08:31:23 PM,03/14/2015 09:43:35 PM,NAT,Necessary Action Taken,Y,3F02,068XX Louis Xiv St,70124.0,3,"(30.01579458, -90.10770030)",OTHER CFS
25735,C1709115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3679192,537365,03/14/2015 08:33:46 PM,,03/14/2015 08:33:46 PM,03/14/2015 09:30:22 PM,NAT,Necessary Action Taken,Y,1J04,023XX Governor Nicholls St,,1,"(29.97163850, -90.07515253)",OTHER CFS
25756,C1718015,63,PROWLER,2C,63,PROWLER,2C,37369000,3513814,03/14/2015 09:53:17 PM,,03/14/2015 09:53:17 PM,03/14/2015 09:53:49 PM,NAT,Necessary Action Taken,Y,,014XX Port Of New Orleans,,0,"(0E-8, 0E-8)",OTHER CFS
25759,C1719315,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,03/14/2015 10:05:00 PM,,03/14/2015 10:05:00 PM,03/14/2015 10:22:43 PM,DUP,DUPLICATE,Y,8D04,003XX Royal St,70130.0,8,"(0, 0)",OTHER CFS
25761,C1719915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3666783,538390,03/14/2015 10:12:40 PM,03/14/2015 10:14:56 PM,03/14/2015 10:12:40 PM,03/14/2015 10:32:45 PM,NAT,Necessary Action Taken,Y,3A02,Pear St & Holly Grove St,70118.0,3,"(29.97482574, -90.11430900)",OTHER CFS
