,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
57641,C0686915,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3709036,563393,03/06/2015 01:15:49 PM,03/06/2015 01:16:31 PM,03/06/2015 01:20:49 PM,03/06/2015 01:38:19 PM,NAT,Necessary Action Taken,N,7P06,073XX Read Blvd,70127.0,7,"(30.04226977, -89.97993163)",OTHER CFS
57669,C0691115,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3696210,551411,03/06/2015 02:03:21 PM,03/06/2015 04:02:06 PM,03/06/2015 04:15:40 PM,03/06/2015 05:38:29 PM,RTF,REPORT TO FOLLOW,N,7A01,Chef Menteur Blvd & Downman Rd,70126.0,3,"(30.00973449, -90.02090137)",OTHER CFS
57698,C0695815,35D,SIMPLE BATTERY DOMESTIC,2B,35,SIMPLE BATTERY,1D,3696755,552931,03/06/2015 03:02:11 PM,03/06/2015 03:04:01 PM,03/06/2015 03:10:38 PM,03/06/2015 08:46:52 PM,RTF,REPORT TO FOLLOW,N,7C03,060XX Boeing St,70126.0,7,"(30.01389887, -90.01912483)",OTHER CFS
57745,C0702515,34C,AGGRAVATED BATTERY BY KNIFE,2B,103,DISTURBANCE (OTHER),1A,3683596,539859,03/06/2015 04:03:42 PM,03/06/2015 04:03:42 PM,03/06/2015 04:03:46 PM,03/06/2015 08:33:42 PM,RTF,REPORT TO FOLLOW,N,5A03,020XX N Galvez St,70116.0,5,"(29.97836127, -90.06115885)",VIOLENT CRIME
57846,C0717915,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3687723,539489,03/06/2015 06:10:04 PM,03/06/2015 06:25:14 PM,03/06/2015 06:35:21 PM,03/06/2015 07:42:40 PM,RTF,REPORT TO FOLLOW,N,5G02,N Prieur St & Franklin Ave,70117.0,5,"(29.97721817, -90.04813738)",OTHER CFS
57889,C0723515,103D,DOMESTIC DISTURBANCE,2B,66D,EXTORTION (THREATS) DOMESTIC,1A,3698933,556285,03/06/2015 06:53:43 PM,03/06/2015 11:25:13 PM,03/06/2015 11:39:58 PM,03/07/2015 01:06:12 AM,RTF,REPORT TO FOLLOW,N,7Q01,051XX Lakeview Ct,70126.0,7,"(30.02304954, -90.01212084)",OTHER CFS
57900,C0725315,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3700535,511349,03/06/2015 07:13:34 PM,03/06/2015 08:10:45 PM,03/06/2015 08:26:45 PM,03/06/2015 09:37:19 PM,RTF,REPORT TO FOLLOW,N,4D05,XX Eugenie Ct,70131.0,4,"(29.89944226, -90.00870126)",OTHER CFS
57940,C0730715,103D,DOMESTIC DISTURBANCE,2B,66,EXTORTION (THREATS),1A,3695908,519320,03/06/2015 07:55:04 PM,03/06/2015 08:25:37 PM,03/06/2015 08:32:18 PM,03/06/2015 09:22:32 PM,RTF,REPORT TO FOLLOW,N,4C02,033XX Garden Oaks Dr,70114.0,4,"(29.92150621, -90.02301411)",OTHER CFS
57946,C0731415,103M,MENTAL PATIENT,2A,103M,MENTAL PATIENT,1A,37369000,3513814,03/06/2015 07:59:49 PM,03/06/2015 08:00:41 PM,03/06/2015 08:01:06 PM,03/06/2015 08:48:18 PM,NAT,Necessary Action Taken,N,8I02,Elk Pl & Cleveland Ave,70112.0,8,"(0, 0)",OTHER CFS
58029,C0742415,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3676248,543898,03/06/2015 09:41:26 PM,03/06/2015 10:12:59 PM,03/06/2015 10:12:13 PM,03/06/2015 11:20:08 PM,NAT,Necessary Action Taken,N,3L01,035XX Roger Williams St,70119.0,3,"(29.98969169, -90.08422567)",OTHER CFS
58044,C0744115,103D,DOMESTIC DISTURBANCE,2A,103D,DOMESTIC DISTURBANCE,1A,3687922,544516,03/06/2015 09:51:41 PM,03/06/2015 11:18:45 PM,03/06/2015 11:34:56 PM,03/06/2015 11:38:48 PM,UNF,UNFOUNDED,N,3Y04,031XX Deers St,70122.0,3,"(29.99103414, -90.04733090)",OTHER CFS
58076,C0747815,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3686836,535516,03/06/2015 10:37:17 PM,03/06/2015 10:40:55 PM,03/06/2015 10:46:32 PM,03/06/2015 11:45:25 PM,NAT,Necessary Action Taken,N,8F04,008XX Franklin Ave,70117.0,8,"(29.96632199, -90.05107690)",OTHER CFS
58122,C0755215,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3691345,549734,03/06/2015 11:46:43 PM,03/06/2015 11:49:50 PM,03/06/2015 11:53:39 PM,03/06/2015 11:56:02 PM,UNF,UNFOUNDED,N,3U01,Chef Menteur Blvd & Louisa St,70126.0,3,"(30.00527738, -90.03633042)",OTHER CFS
58163,C0762415,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1A,3660958,523825,03/07/2015 01:08:26 AM,03/07/2015 01:24:59 AM,03/07/2015 01:31:24 AM,03/07/2015 02:22:58 AM,NAT,Necessary Action Taken,N,2D01,074XX Pitt St,70118.0,2,"(29.93494582, -90.13318833)",OTHER CFS
58179,C0764815,24,MEDICAL,2B,34S,AGGRAVATED BATTERY BY SHOOTING,1A,37369000,3513814,03/07/2015 01:32:55 AM,03/07/2015 01:38:01 AM,03/07/2015 02:32:46 AM,03/07/2015 04:45:49 AM,RTF,REPORT TO FOLLOW,N,3R03,Robert E Lee Blvd & Music St,70122.0,3,"(0, 0)",OTHER CFS
58182,C0765615,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3681063,531051,03/07/2015 01:45:21 AM,03/07/2015 01:50:09 AM,03/07/2015 01:55:52 AM,03/07/2015 02:03:20 AM,NAT,Necessary Action Taken,N,8D01,001XX Bourbon St,70130.0,8,"(29.95422179, -90.06946610)",OTHER CFS
58196,C0768115,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3716351,566194,03/07/2015 02:25:40 AM,03/07/2015 02:27:23 AM,03/07/2015 02:32:08 AM,03/07/2015 02:37:58 AM,NAT,Necessary Action Taken,N,7K03,123XX N I-10 Service Rd,70128.0,7,"(30.04973218, -89.95670651)",OTHER CFS
58216,C0771915,103,DISTURBANCE (OTHER),2A,21M,MISSING ADULT,1A,3682021,532320,03/07/2015 03:21:06 AM,03/07/2015 03:22:50 AM,,03/07/2015 03:37:51 AM,UNF,UNFOUNDED,N,8D05,005XX Bourbon St,70130.0,8,"(29.95767988, -90.06639717)",OTHER CFS
58261,C0780015,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,03/07/2015 05:56:10 AM,03/07/2015 05:59:02 AM,03/07/2015 06:01:37 AM,03/07/2015 06:12:30 AM,NAT,Necessary Action Taken,N,8B02,003XX Decatur St,70130.0,8,"(0, 0)",OTHER CFS
58333,C0787715,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3688239,535354,03/07/2015 08:24:24 AM,03/07/2015 10:35:33 AM,03/07/2015 11:20:26 AM,03/07/2015 12:16:12 PM,RTF,REPORT TO FOLLOW,N,5C04,Montegut St & Burgundy St,70117.0,5,"(29.96583242, -90.04665244)",OTHER CFS
58407,C0797715,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3675712,530436,03/07/2015 10:25:11 AM,,,03/07/2015 10:41:16 AM,DUP,DUPLICATE,N,1G01,Pontchartrain Expy E Onramp & Claiborne Onramp,70113.0,1,"(29.95268961, -90.08638390)",OTHER CFS
58446,C0802415,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3677736,536093,03/07/2015 11:12:30 AM,03/07/2015 11:17:20 AM,03/07/2015 11:22:39 AM,03/07/2015 11:28:53 AM,GOA,GONE ON ARRIVAL,N,1I01,007XX N Tonti St,70119.0,1,"(29.96818492, -90.07979735)",OTHER CFS
58564,C0817815,35D,SIMPLE BATTERY DOMESTIC,2B,35,SIMPLE BATTERY,1D,3676023,526457,03/07/2015 02:18:08 PM,03/07/2015 03:28:07 PM,03/07/2015 03:32:56 PM,03/07/2015 05:39:26 PM,RTF,REPORT TO FOLLOW,N,6H01,024XX Josephine St,70113.0,6,"(29.94174035, -90.08553810)",OTHER CFS
58598,C0822115,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3681117,530850,03/07/2015 03:10:02 PM,03/07/2015 03:17:33 PM,03/07/2015 03:27:15 PM,03/07/2015 04:01:20 PM,NAT,Necessary Action Taken,N,8D01,007XX Canal St,70130.0,8,"(29.95366554, -90.06930193)",OTHER CFS
58680,C0833615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3673927,541476,03/07/2015 04:47:59 PM,03/07/2015 05:44:47 PM,,03/07/2015 07:10:26 PM,RTF,REPORT TO FOLLOW,N,3I06,N Carrollton Ave & City Park Ave,70119.0,3,"(29.98309934, -90.09163966)",OTHER CFS
58697,C0835915,67A,AUTO THEFT,2A,67A,AUTO THEFT,1B,3687230,540886,03/07/2015 05:02:34 PM,03/07/2015 05:05:37 PM,03/07/2015 05:12:48 PM,03/07/2015 06:20:09 PM,RTF,REPORT TO FOLLOW,N,5L02,026XX N Tonti St,70117.0,5,"(29.98107632, -90.04964415)",PROPERTY CRIME
58698,C0835915,67A,AUTO THEFT,2A,67A,AUTO THEFT,1B,3687230,540886,03/07/2015 05:02:34 PM,03/07/2015 05:05:37 PM,03/07/2015 05:12:48 PM,03/07/2015 06:20:09 PM,RTF,REPORT TO FOLLOW,N,5L02,026XX N Tonti St,70117.0,5,"(29.98107632, -90.04964415)",PROPERTY CRIME
58718,C0838415,66,EXTORTION (THREATS),2A,66,EXTORTION (THREATS),1A,3695730,559138,03/07/2015 05:18:47 PM,03/07/2015 05:40:22 PM,03/07/2015 05:45:30 PM,03/07/2015 07:56:45 PM,RTF,REPORT TO FOLLOW,N,7D02,077XX Shubert St,70126.0,7,"(30.03099566, -90.02213767)",OTHER CFS
58741,C0841115,103D,DOMESTIC DISTURBANCE,2B,35,SIMPLE BATTERY,1D,3684954,533796,03/07/2015 05:42:31 PM,03/07/2015 05:49:25 PM,03/07/2015 05:56:04 PM,03/07/2015 07:15:59 PM,RTF,REPORT TO FOLLOW,N,8F01,004XX Esplanade Ave,70116.0,8,"(29.96164945, -90.05708313)",OTHER CFS
58743,C0841315,103D,DOMESTIC DISTURBANCE,2B,35D,SIMPLE BATTERY DOMESTIC,1A,3705519,514615,03/07/2015 05:46:08 PM,03/07/2015 06:43:35 PM,03/07/2015 06:46:40 PM,03/07/2015 07:58:49 PM,RTF,REPORT TO FOLLOW,N,4E01,043XX Woodland Dr,70131.0,4,"(29.90826259, -89.99284950)",OTHER CFS
58782,C0846815,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1A,3675399,531050,03/07/2015 06:27:49 PM,03/07/2015 06:33:17 PM,03/07/2015 06:52:57 PM,03/07/2015 08:06:40 PM,RTF,REPORT TO FOLLOW,N,1G01,I-10 E & Poydras St Exit,70113.0,1,"(29.95438777, -90.08734907)",OTHER CFS
58813,C0850315,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3705252,553024,03/07/2015 07:02:49 PM,03/07/2015 07:15:39 PM,03/07/2015 07:25:54 PM,03/07/2015 07:53:25 PM,NAT,Necessary Action Taken,N,7F02,080XX Chef Menteur Hwy,70126.0,7,"(30.01388361, -89.99227309)",OTHER CFS
58856,C0856515,100,HIT & RUN,2A,20,AUTO ACCIDENT,1C,3710316,561496,03/07/2015 08:10:40 PM,03/07/2015 08:19:51 PM,03/07/2015 08:15:10 PM,03/07/2015 10:47:42 PM,RTF,REPORT TO FOLLOW,N,7I03,I10 E & Read Blvd,70127.0,7,"(30.03701227, -89.97595767)",OTHER CFS
58859,C0856915,103D,DOMESTIC DISTURBANCE,2A,103D,DOMESTIC DISTURBANCE,1A,3676799,524893,03/07/2015 08:14:10 PM,03/07/2015 08:30:23 PM,03/07/2015 08:33:27 PM,03/07/2015 10:25:55 PM,RTF,REPORT TO FOLLOW,N,6H01,019XX Jackson Ave,70113.0,6,"(29.93741588, -90.08314151)",OTHER CFS
58875,C0859015,99,WRECKLESS DRIVING,2A,99,WRECKLESS DRIVING,1D,3726874,576027,03/07/2015 08:31:10 PM,03/07/2015 08:45:40 PM,,03/07/2015 08:46:07 PM,GOA,GONE ON ARRIVAL,N,7L07,I-10 W & Michoud Blvd,70129.0,7,"(30.07641693, -89.92306538)",OTHER CFS
58889,C0860515,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,03/07/2015 08:45:27 PM,03/07/2015 08:55:03 PM,03/07/2015 09:02:00 PM,03/08/2015 01:25:25 AM,RTF,REPORT TO FOLLOW,N,2N03,Clara St & Napoleon Ave,70115.0,2,"(0, 0)",VIOLENT CRIME
58890,C0860515,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,03/07/2015 08:45:27 PM,03/07/2015 08:55:03 PM,03/07/2015 09:02:00 PM,03/08/2015 01:25:25 AM,RTF,REPORT TO FOLLOW,N,2N03,Clara St & Napoleon Ave,70115.0,2,"(0, 0)",VIOLENT CRIME
58892,C0860815,24,MEDICAL,2B,35,SIMPLE BATTERY,1A,37369000,3513814,03/07/2015 08:46:54 PM,03/07/2015 08:47:20 PM,,03/07/2015 09:26:29 PM,NAT,Necessary Action Taken,N,1E03,005XX N Rampart St,70112.0,1,"(0, 0)",OTHER CFS
58938,C0866815,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3680358,531362,03/07/2015 10:05:22 PM,03/07/2015 10:50:01 PM,03/07/2015 11:55:41 PM,03/08/2015 12:27:37 AM,RTF,REPORT TO FOLLOW,N,8D01,Canal St & Burgundy St,70112.0,8,"(29.95509736, -90.07168101)",OTHER CFS
59003,C0875515,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3684577,544281,03/08/2015 12:12:14 AM,03/08/2015 12:15:00 AM,03/08/2015 12:18:37 AM,03/08/2015 12:25:03 AM,NAT,Necessary Action Taken,N,3Y01,031XX Elysian Fields Ave,70122.0,3,"(29.99049249, -90.05790429)",OTHER CFS
59045,C0879915,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3681162,533244,03/08/2015 02:20:32 AM,03/08/2015 03:41:10 AM,,03/08/2015 04:38:26 AM,NAT,Necessary Action Taken,N,1E03,006XX N Rampart St,70112.0,1,"(29.96024903, -90.06907651)",OTHER CFS
59103,C0888615,103D,DOMESTIC DISTURBANCE,2B,35,SIMPLE BATTERY,1D,3682300,534713,03/08/2015 04:26:29 AM,03/08/2015 07:10:31 AM,03/08/2015 07:20:08 AM,03/08/2015 08:08:03 AM,RTF,REPORT TO FOLLOW,N,1F02,011XX N Rampart St,70116.0,1,"(29.96425297, -90.06543060)",OTHER CFS
59142,C0893315,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3680051,556021,03/08/2015 05:31:05 AM,03/08/2015 05:41:13 AM,03/08/2015 06:34:52 AM,03/08/2015 09:49:05 AM,RTF,REPORT TO FOLLOW,N,3O02,Leon C Simon D & Pratt Dr,70122.0,3,"(30.02290876, -90.07179134)",OTHER CFS
59165,C0896315,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1A,3704402,511915,03/08/2015 06:25:06 AM,03/08/2015 06:28:48 AM,03/08/2015 06:39:31 AM,03/08/2015 06:57:19 AM,NAT,Necessary Action Taken,N,4D05,055XX Tullis Dr,70131.0,4,"(29.90087498, -89.99647502)",OTHER CFS
59187,C0898415,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3701777,556861,03/08/2015 07:25:29 AM,03/08/2015 09:37:50 AM,03/08/2015 09:50:54 AM,03/08/2015 10:11:52 AM,NAT,Necessary Action Taken,N,7Q02,074XX Farwood Dr,70126.0,7,"(30.02454463, -90.00311381)",OTHER CFS
59201,C0899615,103F,FIGHT,2B,21,COMPLAINT OTHER,1H,3681711,531308,03/08/2015 07:48:49 AM,03/08/2015 07:48:49 AM,03/08/2015 07:50:47 AM,03/08/2015 08:27:56 AM,RTF,REPORT TO FOLLOW,N,8C02,003XX Royal St,70130.0,8,"(29.95490700, -90.06740855)",OTHER CFS
59243,C0904615,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3679853,534665,03/08/2015 09:00:35 AM,03/08/2015 09:02:45 AM,03/08/2015 09:11:30 AM,03/08/2015 09:23:54 AM,NAT,Necessary Action Taken,N,1E03,I-10 E & Orleans Ave,70116.0,1,"(29.96419444, -90.07315961)",OTHER CFS
59321,C0913615,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3681994,533049,03/08/2015 10:49:40 AM,03/08/2015 10:51:15 AM,03/08/2015 11:02:17 AM,03/08/2015 11:08:31 AM,NAT,Necessary Action Taken,N,8D03,009XX Orleans Ave,70116.0,8,"(29.95968647, -90.06645410)",OTHER CFS
59324,C0913915,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1C,3696579,520244,03/08/2015 10:53:12 AM,03/08/2015 10:54:22 AM,03/08/2015 11:03:04 AM,03/08/2015 02:15:47 PM,RTF,REPORT TO FOLLOW,N,4C02,036XX General De Gaulle Dr,70114.0,4,"(29.92402477, -90.02086141)",PROPERTY CRIME
59325,C0913915,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1C,3696579,520244,03/08/2015 10:53:12 AM,03/08/2015 10:54:22 AM,03/08/2015 11:03:04 AM,03/08/2015 02:15:47 PM,RTF,REPORT TO FOLLOW,N,4C02,036XX General De Gaulle Dr,70114.0,4,"(29.92402477, -90.02086141)",PROPERTY CRIME
59392,C0921815,34S,AGGRAVATED BATTERY BY SHOOTING,2B,55,AGGRAVATED CRIMINAL DAMAGE,1B,3707324,559480,03/08/2015 12:53:44 PM,03/08/2015 04:07:52 PM,,03/08/2015 04:11:35 PM,DUP,DUPLICATE,N,7R04,068XX Tara Ln,70127.0,7,"(30.03156701, -89.98548762)",VIOLENT CRIME
59411,C0923815,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,03/08/2015 01:14:40 PM,03/08/2015 03:20:57 PM,03/08/2015 03:35:54 PM,03/08/2015 04:05:08 PM,NAT,Necessary Action Taken,N,7R02,057XX Crowder Blvd,70127.0,7,"(0, 0)",OTHER CFS
59496,C0932015,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1C,3674520,527889,03/08/2015 02:49:46 PM,03/08/2015 03:38:21 PM,03/08/2015 03:48:36 PM,03/08/2015 03:57:58 PM,UNF,UNFOUNDED,N,6L01,021XX S Claiborne Ave,70125.0,6,"(29.94572220, -90.09023454)",PROPERTY CRIME
59497,C0932015,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1C,3674520,527889,03/08/2015 02:49:46 PM,03/08/2015 03:38:21 PM,03/08/2015 03:48:36 PM,03/08/2015 03:57:58 PM,UNF,UNFOUNDED,N,6L01,021XX S Claiborne Ave,70125.0,6,"(29.94572220, -90.09023454)",PROPERTY CRIME
59525,C0935715,52F,FIRE,2A,52F,FIRE,1B,3704699,558877,03/08/2015 03:34:32 PM,03/08/2015 03:42:09 PM,03/08/2015 03:49:44 PM,03/08/2015 04:06:00 PM,NAT,Necessary Action Taken,N,7O04,I10 W & Crowder Blvd,70127.0,7,"(30.02999472, -89.99380396)",OTHER CFS
59589,C0943415,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3684706,540759,03/08/2015 04:51:21 PM,03/08/2015 05:10:15 PM,03/08/2015 05:17:06 PM,03/08/2015 05:29:20 PM,UNF,UNFOUNDED,N,5L03,I10 W & Elysian Fields Ave,70117.0,5,"(29.98080319, -90.05762043)",OTHER CFS
59677,C0954315,99,WRECKLESS DRIVING,2A,103,DISTURBANCE (OTHER),1A,3687575,541330,03/08/2015 06:20:48 PM,03/08/2015 06:39:49 PM,,03/08/2015 06:41:35 PM,UNF,UNFOUNDED,N,5M01,Franklin Ave & N Rocheblave St,70117.0,5,"(29.98228428, -90.04853963)",OTHER CFS
59703,C0958415,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,03/08/2015 06:58:17 PM,03/08/2015 07:01:15 PM,03/08/2015 07:12:08 PM,03/08/2015 07:13:17 PM,NAT,Necessary Action Taken,N,8I02,Canal St & Elk Pl,70112.0,8,"(0, 0)",OTHER CFS
59738,C0963215,100,HIT & RUN,2A,20,AUTO ACCIDENT,1C,3684813,538138,03/08/2015 07:39:58 PM,03/08/2015 07:46:59 PM,,03/08/2015 10:15:00 PM,RTF,REPORT TO FOLLOW,N,5A04,N Claiborne Ave & Elysian Fields Ave,70117.0,5,"(29.97359445, -90.05737370)",OTHER CFS
59794,C0972215,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3685636,555200,03/08/2015 09:08:14 PM,03/08/2015 09:37:25 PM,03/08/2015 09:45:51 PM,03/08/2015 09:53:33 PM,GOA,GONE ON ARRIVAL,N,3R03,024XX Vienna St,70122.0,3,"(30.02048107, -90.05417519)",OTHER CFS
59866,C0983815,35D,SIMPLE BATTERY DOMESTIC,2B,103,DISTURBANCE (OTHER),1A,3671403,536045,03/08/2015 11:31:51 PM,03/08/2015 11:37:46 PM,03/09/2015 01:05:55 AM,03/09/2015 04:02:15 AM,RTF,REPORT TO FOLLOW,N,1L03,005XX S Telemachus St,70119.0,1,"(29.96824141, -90.09979738)",OTHER CFS
59886,C0988115,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3707831,557083,03/09/2015 12:28:52 AM,03/09/2015 12:46:01 AM,03/09/2015 12:51:34 AM,03/09/2015 03:53:51 AM,RTF,REPORT TO FOLLOW,N,7R03,088XX Dwyer Rd,70127.0,7,"(30.02495993, -89.98397557)",OTHER CFS
60047,C1010715,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3710397,517862,03/09/2015 08:32:46 AM,03/09/2015 08:35:29 AM,03/09/2015 08:54:13 AM,03/09/2015 09:05:18 AM,UNF,UNFOUNDED,N,4E04,Bennett St & Berkley Dr,70131.0,4,"(29.91703430, -89.97733256)",OTHER CFS
60075,C1014815,100I,HIT & RUN WITH INJURIES,2B,100,HIT & RUN,1E,3667139,520571,03/09/2015 09:14:48 AM,03/09/2015 11:19:49 AM,03/09/2015 11:31:33 AM,03/09/2015 12:40:04 PM,RTF,REPORT TO FOLLOW,N,2F02,Jefferson Ave & Pitt St,70115.0,2,"(29.92581767, -90.11378312)",OTHER CFS
60085,C1016015,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3690767,525484,03/09/2015 09:23:57 AM,03/09/2015 10:24:42 AM,03/09/2015 10:28:54 AM,03/09/2015 11:22:05 AM,RTF,REPORT TO FOLLOW,N,4B05,017XX Lawrence St,70114.0,4,"(29.93861658, -90.03902169)",OTHER CFS
60144,C1022815,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3725645,559516,03/09/2015 10:44:58 AM,03/09/2015 11:38:14 AM,03/09/2015 11:59:31 AM,03/09/2015 12:54:22 PM,RTF,REPORT TO FOLLOW,N,7M02,Chef Menteur Blvd & Michoud Blvd,70129.0,7,"(30.03106126, -89.92759272)",OTHER CFS
60175,C1025915,100I,HIT & RUN WITH INJURIES,2B,100,HIT & RUN,1E,3695085,522671,03/09/2015 11:08:14 AM,03/09/2015 11:46:33 AM,03/09/2015 11:52:04 AM,03/09/2015 02:43:56 PM,RTF,REPORT TO FOLLOW,N,4I02,Murl St & Vespasian Blvd,70114.0,4,"(29.93074707, -90.02549023)",OTHER CFS
60188,C1027615,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3681086,530627,03/09/2015 11:29:30 AM,03/09/2015 11:39:08 AM,03/09/2015 11:40:36 AM,03/09/2015 11:43:33 AM,NAT,Necessary Action Taken,N,8I01,007XX Canal St,70130.0,8,"(29.95305511, -90.06940687)",OTHER CFS
60348,C1051515,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3675748,540907,03/09/2015 03:16:49 PM,03/09/2015 05:08:41 PM,03/09/2015 07:02:33 PM,03/09/2015 08:25:19 PM,RTF,REPORT TO FOLLOW,N,3L04,014XX Verna St,70119.0,3,"(29.98148224, -90.08591007)",OTHER CFS
60379,C1055215,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3705443,516793,03/09/2015 03:41:14 PM,03/09/2015 03:52:48 PM,03/09/2015 04:09:02 PM,03/09/2015 04:48:31 PM,RTF,REPORT TO FOLLOW,N,4E03,Maumus Ave & Woodland Dr,70131.0,4,"(29.91425327, -89.99300917)",OTHER CFS
60554,C1079515,103,DISTURBANCE (OTHER),2A,103,DISTURBANCE (OTHER),1A,3678594,527435,03/09/2015 07:06:50 PM,03/09/2015 07:13:41 PM,,03/09/2015 07:24:10 PM,UNF,UNFOUNDED,N,6H03,St Charles Ave Exit & Business 90 W,70113.0,6,"(29.94435279, -90.07738692)",OTHER CFS
60596,C1086615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3669301,536278,03/09/2015 08:27:35 PM,03/09/2015 08:57:36 PM,03/09/2015 09:08:34 PM,03/09/2015 10:47:50 PM,RTF,REPORT TO FOLLOW,N,1K02,S Carrollton Ave & Tulane Ave,70119.0,1,"(29.96894510, -90.10642791)",OTHER CFS
60613,C1088715,103F,FIGHT,2B,103,DISTURBANCE (OTHER),1A,3672953,524488,03/09/2015 08:49:19 PM,03/09/2015 08:51:40 PM,,03/09/2015 09:02:57 PM,UNF,UNFOUNDED,N,6F04,Freret St & Louisiana Ave,70115.0,6,"(29.93641881, -90.09529684)",OTHER CFS
60816,C1117215,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3689178,547947,03/10/2015 04:03:38 AM,03/10/2015 04:12:40 AM,03/10/2015 04:26:13 AM,03/10/2015 04:57:11 AM,RTF,REPORT TO FOLLOW,N,3U01,040XX Iroquois St,70126.0,3,"(30.00043127, -90.04324055)",OTHER CFS
60967,C1139215,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1C,3711209,564895,03/10/2015 10:01:41 AM,03/10/2015 10:02:26 AM,03/10/2015 10:09:09 AM,03/10/2015 12:19:32 PM,RTF,REPORT TO FOLLOW,N,7I07,110XX Morrison Rd,70127.0,7,"(30.04632892, -89.97300977)",PROPERTY CRIME
60968,C1139215,67S,SHOPLIFTING,2A,67S,SHOPLIFTING,1C,3711209,564895,03/10/2015 10:01:41 AM,03/10/2015 10:02:26 AM,03/10/2015 10:09:09 AM,03/10/2015 12:19:32 PM,RTF,REPORT TO FOLLOW,N,7I07,110XX Morrison Rd,70127.0,7,"(30.04632892, -89.97300977)",PROPERTY CRIME
61185,C1167215,100,HIT & RUN,2A,100,HIT & RUN,1E,3674721,533624,03/10/2015 02:09:23 PM,,,03/10/2015 02:11:22 PM,DUP,DUPLICATE,N,1H02,026XX Tulane Ave,,1,"(29.96148693, -90.08940105)",OTHER CFS
61253,C1175615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3680508,535443,03/10/2015 03:50:25 PM,,,03/10/2015 04:00:04 PM,DUP,DUPLICATE,N,1F02,N Claiborne Ave & St Philip St,70116.0,1,"(29.96631442, -90.07106516)",OTHER CFS
