,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
49496,E2424115,100I,HIT & RUN WITH INJURIES,2B,100,HIT & RUN,1E,3677773,532015,05/19/2015 03:53:18 PM,,05/19/2015 03:53:18 PM,05/19/2015 04:51:05 PM,RTF,REPORT TO FOLLOW,Y,1H01,I-10 W & Tulane Ave,70112.0,1,"(29.95696991, -90.07982107)",OTHER CFS
49920,E2550715,103F,FIGHT,2B,21,COMPLAINT OTHER,1H,3724565,564445,05/20/2015 01:46:38 PM,,05/20/2015 01:46:38 PM,05/20/2015 04:07:31 PM,RTF,REPORT TO FOLLOW,Y,7L01,056XX Michoud Blvd,70129.0,7,"(30.04465030, -89.93081392)",OTHER CFS
50080,E2606515,100I,HIT & RUN WITH INJURIES,2B,100,HIT & RUN,1E,3670824,530450,05/20/2015 09:31:20 PM,05/20/2015 09:32:43 PM,05/20/2015 09:31:20 PM,05/20/2015 10:08:06 PM,RTF,REPORT TO FOLLOW,Y,2V03,Washington Ave & Eve St,70125.0,2,"(29.95287407, -90.10181741)",OTHER CFS
50205,E2637215,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/21/2015 03:08:32 AM,05/21/2015 03:11:30 AM,05/21/2015 03:08:32 AM,05/21/2015 03:35:41 AM,NAT,Necessary Action Taken,Y,8A02,S Peters St & Poydras St,70130.0,8,"(0, 0)",OTHER CFS
50210,E2638715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/21/2015 03:43:41 AM,,05/21/2015 03:43:41 AM,05/21/2015 04:12:08 AM,NAT,Necessary Action Taken,Y,8C02,003XX Royal St,70130.0,8,"(0, 0)",OTHER CFS
50634,E2786615,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/22/2015 07:35:53 AM,,05/22/2015 07:35:53 AM,05/22/2015 07:49:14 AM,NAT,Necessary Action Taken,Y,6B07,018XX Tchoupitoulas St,70130.0,6,"(0, 0)",OTHER CFS
50907,E2887115,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3682320,532163,05/22/2015 11:15:30 PM,,05/22/2015 11:15:30 PM,05/23/2015 12:24:17 AM,GOA,GONE ON ARRIVAL,Y,8D06,Toulouse St & Royal St,,8,"(29.95723999, -90.06545815)",OTHER CFS
51001,E2916315,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/23/2015 05:27:04 AM,,05/23/2015 05:27:04 AM,05/23/2015 05:48:49 AM,NAT,Necessary Action Taken,Y,2B04,053XX Tchoupitoulas St,70115.0,2,"(0, 0)",OTHER CFS
51293,E3049715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/24/2015 06:32:32 AM,,05/24/2015 06:32:32 AM,05/24/2015 06:44:44 AM,NAT,Necessary Action Taken,Y,8D03,Saint Louis St & N Rampart St,,8,"(0, 0)",OTHER CFS
51315,E3057815,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/24/2015 08:49:50 AM,,05/24/2015 08:49:50 AM,05/24/2015 09:21:50 AM,NAT,Necessary Action Taken,Y,8A03,Convention Center Blvd & Canal St,70130.0,8,"(0, 0)",OTHER CFS
51410,E3093215,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/24/2015 03:46:47 PM,,05/24/2015 03:46:47 PM,05/24/2015 04:17:31 PM,NAT,Necessary Action Taken,Y,8D06,008XX Toulouse St,,8,"(0, 0)",OTHER CFS
51581,E3167215,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/25/2015 03:08:35 AM,,05/25/2015 03:08:35 AM,05/25/2015 03:22:02 AM,NAT,Necessary Action Taken,Y,1E04,004XX N Rampart St,70112.0,1,"(0, 0)",OTHER CFS
51691,E3219315,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3712821,558089,05/25/2015 03:39:14 PM,,05/25/2015 03:39:14 PM,05/25/2015 05:19:24 PM,RTF,REPORT TO FOLLOW,Y,7I01,101XX Dwyer Rd,70127.0,7,"(30.02756361, -89.96817036)",OTHER CFS
51695,E3220415,103D,DOMESTIC DISTURBANCE,2B,18,TRAFFIC INCIDENT,1H,3696730,535937,05/25/2015 03:49:57 PM,,05/25/2015 03:49:57 PM,05/25/2015 04:40:59 PM,RTF,REPORT TO FOLLOW,Y,5E02,Forstall St & N Claiborne Ave,,5,"(29.96717111, -90.01981686)",OTHER CFS
51810,E3272915,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/26/2015 02:25:29 AM,05/26/2015 02:25:58 AM,05/26/2015 02:25:29 AM,05/26/2015 03:04:31 AM,NAT,Necessary Action Taken,Y,8D05,Royal St & Conti St,70130.0,8,"(0, 0)",OTHER CFS
51922,E3324715,95K,ILLEGAL CARRYING OF WEAPON- KNIFE,2B,21,COMPLAINT OTHER,1H,3679142,543801,05/26/2015 12:16:54 PM,,05/26/2015 12:16:54 PM,05/26/2015 01:25:07 PM,RTF,REPORT TO FOLLOW,Y,3L03,031XX Saint Bernard Ave,70119.0,3,"(29.98933587, -90.07508916)",OTHER CFS
52084,E3398615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3683740,534621,05/26/2015 11:58:46 PM,05/26/2015 11:58:57 PM,05/26/2015 11:58:46 PM,05/27/2015 12:40:19 AM,NAT,Necessary Action Taken,Y,8E02,Esplanade Ave & Bourbon St,,8,"(29.96395619, -90.06088802)",OTHER CFS
52160,E3420715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/27/2015 06:53:50 AM,,05/27/2015 06:53:50 AM,05/27/2015 07:05:08 AM,NAT,Necessary Action Taken,Y,8D01,Canal St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
52239,E3458915,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3674420,529225,05/27/2015 01:37:13 PM,05/27/2015 01:37:25 PM,05/27/2015 01:37:13 PM,05/27/2015 02:15:32 PM,GOA,GONE ON ARRIVAL,Y,6L02,033XX Erato St,70125.0,6,"(29.94939958, -90.09050289)",OTHER CFS
52262,E3468715,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3674855,533494,05/27/2015 03:20:35 PM,,05/27/2015 03:20:35 PM,05/27/2015 04:48:13 PM,RTF,REPORT TO FOLLOW,Y,1H02,026XX Tulane Ave,70119.0,1,"(29.96112404, -90.08898419)",OTHER CFS
52283,E3479015,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3666076,547432,05/27/2015 04:43:20 PM,,05/27/2015 04:43:20 PM,05/27/2015 05:30:18 PM,NAT,Necessary Action Taken,Y,3B03,Pontchartrain Blvd & Veterans Blvd,70124.0,3,"(29.99970886, -90.11624014)",OTHER CFS
52360,E3508815,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/27/2015 08:23:58 PM,,05/27/2015 08:23:58 PM,05/27/2015 08:48:35 PM,NAT,Necessary Action Taken,Y,8D05,004XX Royal St,70130.0,8,"(0, 0)",OTHER CFS
52384,E3516215,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3676488,536712,05/27/2015 09:34:04 PM,,05/27/2015 09:34:04 PM,05/27/2015 09:51:09 PM,GOA,GONE ON ARRIVAL,Y,1M05,006XX N Broad St,70119.0,1,"(29.96992489, -90.08371469)",OTHER CFS
52526,E3552115,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3672807,536042,05/28/2015 06:13:09 AM,05/28/2015 06:13:17 AM,05/28/2015 06:13:09 AM,05/28/2015 06:29:33 AM,NAT,Necessary Action Taken,Y,1L02,Palmyra St & S Jefferson Davis Pkwy,,1,"(29.96819111, -90.09536378)",OTHER CFS
52593,E3582715,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3684569,533328,05/28/2015 11:50:52 AM,,05/28/2015 11:50:52 AM,05/28/2015 12:07:08 PM,NAT,Necessary Action Taken,Y,8E03,012XX N Peters St,70116.0,8,"(29.96037608, -90.05831500)",OTHER CFS
52716,E3631115,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3696751,518825,05/28/2015 06:53:15 PM,05/28/2015 06:55:08 PM,05/28/2015 06:53:15 PM,05/28/2015 08:13:14 PM,RTF,REPORT TO FOLLOW,Y,4C02,035XX Texas Dr,70114.0,4,"(29.92011835, -90.02037009)",OTHER CFS
52957,E3725215,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,05/29/2015 02:15:50 PM,,05/29/2015 02:15:50 PM,05/29/2015 02:46:31 PM,NAT,Necessary Action Taken,Y,8C01,Exchange Pl & Canal St,70130.0,8,"(0, 0)",OTHER CFS
53125,E3789615,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3687702,537506,05/30/2015 12:28:45 AM,,05/30/2015 12:28:45 AM,05/30/2015 01:36:13 AM,RTF,REPORT TO FOLLOW,Y,5C03,N Villere St & Port St,70117.0,5,"(29.97176625, -90.04827268)",OTHER CFS
53172,E3805515,35D,SIMPLE BATTERY DOMESTIC,2B,35,SIMPLE BATTERY,1D,3682167,531371,05/30/2015 03:36:49 AM,05/30/2015 03:44:05 AM,05/30/2015 03:36:49 AM,05/30/2015 05:36:04 AM,RTF,REPORT TO FOLLOW,Y,8C02,006XX Conti St,70130.0,8,"(29.95506608, -90.06596768)",OTHER CFS
53341,E3888615,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,21,COMPLAINT OTHER,1H,3677196,535904,05/30/2015 07:23:53 PM,05/30/2015 07:25:25 PM,05/30/2015 07:23:53 PM,05/30/2015 09:28:42 PM,RTF,REPORT TO FOLLOW,Y,1I03,Lafitte Ave & N Rocheblave St,,1,"(29.96768081, -90.08150693)",OTHER CFS
53407,E3916215,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3691559,538978,05/30/2015 11:36:23 PM,,05/30/2015 11:36:23 PM,05/31/2015 01:04:02 AM,RTF,REPORT TO FOLLOW,Y,5H01,020XX Congress St,,5,"(29.97569569, -90.03604104)",OTHER CFS
53485,E3939115,107,SUSPICIOUS PERSON,2A,103,DISTURBANCE (OTHER),1A,3683859,547331,05/31/2015 03:55:30 AM,05/31/2015 03:56:06 AM,05/31/2015 03:55:30 AM,05/31/2015 04:09:03 AM,NAT,Necessary Action Taken,Y,3Q04,Caton St & Gentilly Blvd,70122.0,3,"(29.99889882, -90.06006379)",OTHER CFS
53533,E3958015,107,SUSPICIOUS PERSON,2A,100,HIT & RUN,1E,3680596,531032,05/31/2015 09:18:13 AM,05/31/2015 09:19:03 AM,05/31/2015 09:18:13 AM,05/31/2015 09:43:19 AM,GOA,GONE ON ARRIVAL,Y,8I01,001XX Baronne St,70112.0,8,"(29.95418231, -90.07093866)",OTHER CFS
53633,E4017415,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3683085,531990,05/31/2015 08:22:17 PM,,05/31/2015 08:22:17 PM,05/31/2015 09:00:59 PM,NAT,Necessary Action Taken,Y,8C03,005XX Saint Peter St,70130.0,8,"(29.95674184, -90.06304758)",OTHER CFS
53762,F0051415,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3691785,537481,06/01/2015 12:29:21 PM,06/02/2015 07:23:33 AM,06/01/2015 12:29:21 PM,06/02/2015 10:34:18 AM,RTF,REPORT TO FOLLOW,Y,5H01,016XX Pauline St,70117.0,5,"(29.97157277, -90.03537836)",OTHER CFS
53839,F0087315,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3706034,563665,06/01/2015 05:15:34 PM,06/01/2015 08:24:37 PM,06/01/2015 05:15:34 PM,06/01/2015 10:18:51 PM,RTF,REPORT TO FOLLOW,Y,7P04,077XX Hickman St,70127.0,7,"(30.04311729, -89.98940983)",OTHER CFS
53847,F0090915,64J,CARJACKING,2A,21,COMPLAINT OTHER,1H,3691577,538552,06/01/2015 05:39:35 PM,06/01/2015 06:00:42 PM,06/01/2015 05:39:35 PM,06/01/2015 07:42:13 PM,RTF,REPORT TO FOLLOW,Y,5H01,036XX Blk N Prieur St,70117.0,5,"(29.97452150, -90.03599867)",VIOLENT CRIME
53848,F0090915,64J,CARJACKING,2A,21,COMPLAINT OTHER,1H,3691577,538552,06/01/2015 05:39:35 PM,06/01/2015 06:00:42 PM,06/01/2015 05:39:35 PM,06/01/2015 07:42:13 PM,RTF,REPORT TO FOLLOW,Y,5H01,036XX Blk N Prieur St,70117.0,5,"(29.97452150, -90.03599867)",VIOLENT CRIME
54116,F0199915,24,MEDICAL,2B,19,DRUNK,1F,37369000,3513814,06/02/2015 03:30:11 PM,,06/02/2015 03:30:11 PM,06/02/2015 04:25:13 PM,NAT,Necessary Action Taken,Y,8D04,Royal St & Iberville St,70130.0,8,"(0, 0)",OTHER CFS
54262,F0272015,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3682320,532163,06/03/2015 12:41:37 AM,,06/03/2015 12:41:37 AM,06/03/2015 12:41:47 AM,UNF,UNFOUNDED,Y,8D06,Royal St & Toulouse St,70130.0,8,"(29.95723999, -90.06545815)",OTHER CFS
54570,F0403715,24,MEDICAL,2B,21C,CURFEW VIOLATION,1A,37369000,3513814,06/03/2015 10:38:25 PM,06/03/2015 11:08:25 PM,06/03/2015 10:38:25 PM,06/03/2015 11:57:15 PM,NAT,Necessary Action Taken,Y,7K03,069XX Queensway Dr,70128.0,7,"(0, 0)",OTHER CFS
54596,F0410715,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3680318,526007,06/03/2015 11:44:34 PM,06/03/2015 11:44:46 PM,06/03/2015 11:44:34 PM,06/03/2015 11:53:16 PM,NAT,Necessary Action Taken,Y,6E04,Camp St & Clio St,70130.0,6,"(29.94037473, -90.07199237)",OTHER CFS
55239,F0680415,107,SUSPICIOUS PERSON,2A,103,DISTURBANCE (OTHER),1A,3681561,531782,06/06/2015 12:01:54 AM,06/06/2015 12:04:36 AM,06/06/2015 12:01:54 AM,06/06/2015 12:42:43 AM,NAT,Necessary Action Taken,Y,8D04,008XX Conti St,70112.0,8,"(29.95621546, -90.06786712)",OTHER CFS
55287,F0696315,62L,"BURGLAR ALARM, LOCAL",2B,21,COMPLAINT OTHER,1H,3683447,546671,06/06/2015 02:59:57 AM,,06/06/2015 02:59:57 AM,06/06/2015 03:46:05 AM,NAT,Necessary Action Taken,Y,3X02,030XX Gentilly Blvd,70122.0,3,"(29.99709797, -90.06138944)",OTHER CFS
55455,F0760215,100I,HIT & RUN WITH INJURIES,2B,100,HIT & RUN,1E,3679820,531659,06/06/2015 05:05:04 PM,,06/06/2015 05:05:04 PM,06/06/2015 05:34:09 PM,RTF,REPORT TO FOLLOW,Y,8I02,Canal St & Elk Pl,,8,"(29.95593052, -90.07336830)",OTHER CFS
55540,F0797915,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3683288,533361,06/06/2015 10:47:47 PM,,06/06/2015 10:47:47 PM,06/06/2015 10:56:46 PM,GOA,GONE ON ARRIVAL,Y,8E05,010XX Royal St,70116.0,8,"(29.96050382, -90.06235954)",OTHER CFS
55583,F0825515,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,06/07/2015 04:58:29 AM,,06/07/2015 04:58:29 AM,06/07/2015 05:53:24 AM,NAT,Necessary Action Taken,Y,7A04,Downman Rd & Morrison Rd,70126.0,3,"(0, 0)",OTHER CFS
55592,F0835615,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,06/07/2015 08:09:12 AM,,06/07/2015 08:09:12 AM,06/07/2015 08:26:09 AM,NAT,Necessary Action Taken,Y,1M05,027XX Canal St,70119.0,1,"(0, 0)",OTHER CFS
55663,F0874115,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,21,COMPLAINT OTHER,1H,3695519,521119,06/07/2015 04:17:15 PM,06/07/2015 04:24:24 PM,06/07/2015 04:17:15 PM,06/07/2015 06:47:00 PM,RTF,REPORT TO FOLLOW,Y,4I02,031XX General De Gaulle Dr,,4,"(29.92646535, -90.02417788)",OTHER CFS
55722,F0893615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3682368,532820,06/07/2015 07:47:55 PM,06/07/2015 07:48:02 PM,06/07/2015 07:47:55 PM,06/07/2015 08:01:44 PM,NAT,Necessary Action Taken,Y,8E01,Bourbon St & Orleans Ave,70116.0,8,"(29.95904477, -90.06528204)",OTHER CFS
55858,F0928715,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3679899,524303,06/08/2015 03:24:51 AM,,06/08/2015 03:24:51 AM,06/08/2015 03:43:40 AM,NAT,Necessary Action Taken,Y,6E02,Camp St & Euterpe St,70130.0,6,"(29.93570044, -90.07337500)",OTHER CFS
55866,F0929615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681379,531516,06/08/2015 03:43:11 AM,06/08/2015 03:45:33 AM,06/08/2015 03:43:11 AM,06/08/2015 04:49:00 AM,NAT,Necessary Action Taken,Y,8D04,Bourbon St & Bienville St,,8,"(29.95548846, -90.06845210)",OTHER CFS
55874,F0931015,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,06/08/2015 04:15:19 AM,,06/08/2015 04:15:19 AM,06/08/2015 04:38:57 AM,NAT,Necessary Action Taken,Y,8E02,011XX Bourbon St,70116.0,8,"(0, 0)",OTHER CFS
56067,F1011715,62L,"BURGLAR ALARM, LOCAL",2B,21,COMPLAINT OTHER,1H,3670428,538910,06/08/2015 06:31:09 PM,,06/08/2015 06:31:09 PM,06/08/2015 06:42:13 PM,NAT,Necessary Action Taken,Y,3H01,042XX Canal St,70119.0,3,"(29.97614886, -90.10278087)",OTHER CFS
56730,F1194315,34,AGGRAVATED BATTERY,2B,21,COMPLAINT OTHER,1H,3680978,532254,06/10/2015 07:15:48 AM,06/10/2015 07:17:42 AM,06/10/2015 07:15:48 AM,06/10/2015 09:01:50 AM,RTF,REPORT TO FOLLOW,Y,8D02,010XX Conti St,70112.0,8,"(29.95753144, -90.06969291)",VIOLENT CRIME
56840,F1240915,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3673260,524712,06/10/2015 03:48:25 PM,06/10/2015 03:55:43 PM,06/10/2015 03:48:25 PM,06/10/2015 06:02:46 PM,RTF,REPORT TO FOLLOW,Y,6I01,Freret St & Toledano St,70115.0,6,"(29.93702531, -90.09431909)",OTHER CFS
56856,F1245015,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3674278,535830,06/10/2015 04:25:27 PM,,06/10/2015 04:25:27 PM,06/10/2015 04:39:35 PM,NAT,Necessary Action Taken,Y,1L01,030XX Canal St,70119.0,1,"(29.96756564, -90.09072408)",OTHER CFS
57006,F1304615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3669852,549047,06/11/2015 02:10:56 AM,06/11/2015 02:14:28 AM,06/11/2015 02:10:56 AM,06/11/2015 02:58:35 AM,NAT,Necessary Action Taken,Y,3I04,008XX Harrison Ave,70124.0,3,"(30.00403908, -90.10425684)",OTHER CFS
57141,F1357515,34D,AGGRAVATED BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3681753,528245,06/11/2015 01:37:53 PM,,06/11/2015 01:37:53 PM,06/11/2015 04:24:36 PM,RTF,REPORT TO FOLLOW,Y,8G02,007XX Tchoupitoulas St,70130.0,8,"(29.94648446, -90.06738381)",VIOLENT CRIME
57263,F1400815,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3685865,535292,06/11/2015 07:29:42 PM,06/11/2015 07:34:38 PM,06/11/2015 07:29:42 PM,06/11/2015 07:54:46 PM,NAT,Necessary Action Taken,Y,8F04,Mandeville St & Dauphine St,70117.0,8,"(29.96573478, -90.05415353)",OTHER CFS
57327,F1420415,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,06/11/2015 10:54:45 PM,,06/11/2015 10:54:45 PM,06/11/2015 11:12:15 PM,NAT,Necessary Action Taken,Y,8D05,Conti St & Royal St,70130.0,8,"(0, 0)",OTHER CFS
57349,F1426015,24,MEDICAL,2B,20,AUTO ACCIDENT,1C,37369000,3513814,06/12/2015 12:02:34 AM,,06/12/2015 12:02:34 AM,06/12/2015 12:21:28 AM,NAT,Necessary Action Taken,Y,8D01,001XX Bourbon St,,8,"(0, 0)",OTHER CFS
57401,F1435415,20,AUTO ACCIDENT,2A,20,AUTO ACCIDENT,1C,3694621,549646,06/12/2015 01:51:56 AM,,06/12/2015 01:51:56 AM,06/12/2015 01:59:51 AM,UNF,UNFOUNDED,Y,3U02,I10 W & Highrise W,70126.0,3,"(30.00493112, -90.02598408)",OTHER CFS
57540,F1477715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,06/12/2015 12:14:16 PM,06/12/2015 12:19:17 PM,06/12/2015 12:14:16 PM,06/12/2015 02:17:12 PM,NAT,Necessary Action Taken,Y,8D03,004XX Blk Burgundy St,,8,"(0, 0)",OTHER CFS
57753,F1552615,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3682489,531125,06/13/2015 12:03:22 AM,06/13/2015 01:19:02 AM,06/13/2015 12:03:22 AM,06/13/2015 02:54:24 AM,RTF,REPORT TO FOLLOW,Y,8C02,Conti St & Decatur St,70130.0,8,"(29.95437985, -90.06495858)",OTHER CFS
57850,F1573515,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,06/13/2015 04:38:24 AM,,06/13/2015 04:38:24 AM,06/13/2015 04:47:15 AM,NAT,Necessary Action Taken,Y,8D04,008XX Iberville St,70112.0,8,"(0, 0)",OTHER CFS
57929,F1609715,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,65,SIMPLE ROBBERY,1B,3680648,532991,06/13/2015 01:12:16 PM,,06/13/2015 01:12:16 PM,06/13/2015 02:52:38 PM,RTF,REPORT TO FOLLOW,Y,1E03,005XX Basin St,70112.0,1,"(29.95956859, -90.07070807)",PROPERTY CRIME
57930,F1609715,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,65,SIMPLE ROBBERY,1B,3680648,532991,06/13/2015 01:12:16 PM,,06/13/2015 01:12:16 PM,06/13/2015 02:52:38 PM,RTF,REPORT TO FOLLOW,Y,1E03,005XX Basin St,70112.0,1,"(29.95956859, -90.07070807)",PROPERTY CRIME
58205,F1702215,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3672817,538515,06/14/2015 05:50:58 AM,,06/14/2015 05:50:58 AM,06/14/2015 06:02:52 AM,NAT,Necessary Action Taken,Y,1M03,004XX N Cortez St,70119.0,1,"(29.97499074, -90.09524814)",OTHER CFS
58249,F1723015,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3683825,532873,06/14/2015 10:44:50 AM,,06/14/2015 10:44:50 AM,06/14/2015 10:47:31 AM,NAT,Necessary Action Taken,Y,8E05,010XX Decatur St,70116.0,8,"(29.95914669, -90.06068117)",OTHER CFS
58253,F1725615,103D,DOMESTIC DISTURBANCE,2B,35,SIMPLE BATTERY,1D,3701910,560135,06/14/2015 11:33:07 AM,06/14/2015 03:51:54 PM,06/14/2015 11:33:07 AM,06/14/2015 07:59:49 PM,RTF,REPORT TO FOLLOW,Y,7O06,073XX Ligustrum Dr,70126.0,7,"(30.03354201, -90.00257176)",OTHER CFS
58388,F1775115,35D,SIMPLE BATTERY DOMESTIC,2B,103,DISTURBANCE (OTHER),1A,3682785,529410,06/14/2015 09:47:00 PM,06/14/2015 09:47:06 PM,06/14/2015 09:47:00 PM,06/15/2015 09:45:25 AM,RTF,REPORT TO FOLLOW,Y,8A03,X Canal St,70130.0,8,"(29.94965726, -90.06408523)",OTHER CFS
58480,F1797115,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681597,531806,06/15/2015 02:15:01 AM,06/15/2015 02:15:18 AM,06/15/2015 02:15:01 AM,06/15/2015 05:02:21 AM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,,8,"(29.95628022, -90.06775199)",OTHER CFS
58558,F1843515,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3702752,554587,06/15/2015 01:11:12 PM,06/15/2015 01:11:28 PM,06/15/2015 01:11:12 PM,06/15/2015 01:21:50 PM,NAT,Necessary Action Taken,Y,7E01,Dreux Ave & Rosemont Pl,70126.0,7,"(30.01825995, -90.00011545)",OTHER CFS
58693,F1878315,103D,DOMESTIC DISTURBANCE,2B,37,AGGRAVATED ASSAULT,1C,3719691,572357,06/15/2015 06:00:12 PM,,06/15/2015 06:00:12 PM,06/15/2015 06:24:34 PM,RTF,REPORT TO FOLLOW,Y,7K04,075XX Stonewood St,70128.0,7,"(30.06656804, -89.94591697)",OTHER CFS
58916,F1929215,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3685101,534509,06/16/2015 02:26:48 AM,,06/16/2015 02:26:48 AM,06/16/2015 02:59:14 AM,RTF,REPORT TO FOLLOW,Y,8F01,Elysian Fields Ave & Chartres St,,8,"(29.96360513, -90.05659239)",OTHER CFS
59110,F1995515,35D,SIMPLE BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3676910,520732,06/16/2015 03:27:58 PM,,06/16/2015 03:27:58 PM,06/16/2015 05:26:03 PM,RTF,REPORT TO FOLLOW,Y,6D02,028XX Magazine St,70115.0,6,"(29.92597109, -90.08293511)",OTHER CFS
59128,F2001115,107,SUSPICIOUS PERSON,2A,58,RETURN FOR ADDITIONAL INFO,1G,3685988,538699,06/16/2015 04:12:03 PM,06/16/2015 06:21:55 PM,06/16/2015 04:12:03 PM,06/17/2015 06:46:28 AM,NAT,Necessary Action Taken,Y,5G02,017XX Spain St,70117.0,5,"(29.97510087, -90.05364433)",OTHER CFS
59296,F2043615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3685805,536005,06/16/2015 10:11:37 PM,06/16/2015 10:25:30 PM,06/16/2015 10:11:37 PM,06/16/2015 10:55:31 PM,NAT,Necessary Action Taken,Y,8F04,Mandeville St & N Rampart St,70117.0,8,"(29.96769905, -90.05431785)",OTHER CFS
59381,F2066815,35D,SIMPLE BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3697526,527295,06/17/2015 02:45:11 AM,06/17/2015 02:45:16 AM,06/17/2015 02:45:11 AM,06/17/2015 05:01:36 AM,RTF,REPORT TO FOLLOW,Y,4K01,011XX Wiltz Ln,,4,"(29.94338215, -90.01761807)",OTHER CFS
59487,F2110615,64G,ARMED ROBBERY WITH GUN,2A,67B,BICYCLE THEFT,1E,3680432,532467,06/17/2015 12:49:16 PM,06/17/2015 12:59:43 PM,06/17/2015 12:49:16 PM,06/17/2015 02:55:34 PM,RTF,REPORT TO FOLLOW,Y,1E04,003XX Blk Basin St,70112.0,1,"(29.95813360, -90.07140867)",VIOLENT CRIME
